@relation movement

@attribute MDS0 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute MDS7 numeric
@attribute MDS8 numeric
@attribute MDS9 numeric
@attribute MDS10 numeric
@attribute MDS11 numeric
@attribute MDS12 numeric
@attribute MDS13 numeric
@attribute MDS14 numeric
@attribute MDS15 numeric
@attribute MDS16 numeric
@attribute MDS17 numeric
@attribute MDS18 numeric
@attribute MDS19 numeric
@attribute MDS20 numeric
@attribute MDS21 numeric
@attribute MDS22 numeric
@attribute MDS23 numeric
@attribute MDS24 numeric
@attribute MDS25 numeric
@attribute MDS26 numeric
@attribute MDS27 numeric
@attribute MDS28 numeric
@attribute MDS29 numeric
@attribute MDS30 numeric
@attribute MDS31 numeric
@attribute MDS32 numeric
@attribute MDS33 numeric
@attribute MDS34 numeric
@attribute MDS35 numeric
@attribute MDS36 numeric
@attribute MDS37 numeric
@attribute MDS38 numeric
@attribute MDS39 numeric
@attribute MDS40 numeric
@attribute MDS41 numeric
@attribute MDS42 numeric
@attribute MDS43 numeric
@attribute MDS44 numeric
@attribute MDS45 numeric
@attribute MDS46 numeric
@attribute MDS47 numeric
@attribute MDS48 numeric
@attribute MDS49 numeric
@attribute MDS50 numeric
@attribute MDS51 numeric
@attribute MDS52 numeric
@attribute MDS53 numeric
@attribute MDS54 numeric
@attribute MDS55 numeric
@attribute MDS56 numeric
@attribute MDS57 numeric
@attribute MDS58 numeric
@attribute MDS59 numeric
@attribute MDS60 numeric
@attribute MDS61 numeric
@attribute MDS62 numeric
@attribute MDS63 numeric
@attribute MDS64 numeric
@attribute MDS65 numeric
@attribute MDS66 numeric
@attribute MDS67 numeric
@attribute MDS68 numeric
@attribute MDS69 numeric
@attribute MDS70 numeric
@attribute MDS71 numeric
@attribute MDS72 numeric
@attribute MDS73 numeric
@attribute MDS74 numeric
@attribute MDS75 numeric
@attribute MDS76 numeric
@attribute MDS77 numeric
@attribute MDS78 numeric
@attribute MDS79 numeric
@attribute MDS80 numeric
@attribute MDS81 numeric
@attribute MDS82 numeric
@attribute MDS83 numeric
@attribute MDS84 numeric
@attribute MDS85 numeric
@attribute MDS86 numeric
@attribute MDS87 numeric
@attribute MDS88 numeric
@attribute MDS89 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
0.896552,0.39812,0.89931,0.399992,0.899551,0.39937,0.901378,0.39937,0.900924,0.403171,0.900002,0.405056,0.881114,0.404458,0.82559,0.397436,0.753516,0.381416,0.675357,0.37381,0.596664,0.381116,0.530093,0.393445,0.495688,0.359692,0.443737,0.495778,0.394395,0.504223,0.363834,0.476189,0.361119,0.438705,0.36724,0.40803,0.423779,0.406667,0.506673,0.416942,0.617409,0.415041,0.725442,0.399336,0.814184,0.402691,0.890778,0.398088,0.950117,0.370058,0.986202,0.368849,0.995442,0.441938,0.977224,0.430813,0.911157,0.429911,0.844706,0.429013,0.748799,0.42769,0.651548,0.478137,0.557377,0.516861,0.477212,0.521013,0.416666,0.504331,0.352271,0.472215,0.342616,0.43373,0.338918,0.387433,0.350106,0.407408,0.370525,0.480246,0.399141,0.493859,0.469216,0.512045,0.551935,0.518953,0.617828,0.498651,0.673153,0.493398,2
0.885059,0.36677,0.890153,0.371871,0.885847,0.371072,0.878445,0.374224,0.875574,0.380954,0.872096,0.379751,0.843816,0.372608,0.779072,0.358972,0.706574,0.34615,0.649286,0.338656,0.577563,0.33876,0.509257,0.34754,0.471989,0.329077,0.426756,0.470418,0.38362,0.484509,0.352942,0.464283,0.344915,0.4258,0.342429,0.404678,0.385024,0.4,0.464003,0.407162,0.572557,0.395432,0.677584,0.375837,0.762838,0.382555,0.832528,0.3758,0.890742,0.344638,0.935631,0.344263,0.961278,0.416129,0.970381,0.408806,0.922545,0.404987,0.863524,0.416667,0.767933,0.418466,0.670649,0.463553,0.580793,0.494388,0.510786,0.490192,0.458337,0.472621,0.395452,0.438268,0.379016,0.409645,0.351464,0.369113,0.329144,0.380951,0.317889,0.455928,0.317597,0.475465,0.363061,0.484941,0.433814,0.483965,0.502971,0.461126,0.564201,0.453823,2
0.602301,0.53605,0.604112,0.534371,0.584475,0.534594,0.550458,0.537746,0.502309,0.542864,0.448841,0.544307,0.400933,0.547775,0.346511,0.551279,0.291084,0.551279,0.246444,0.546333,0.210022,0.547231,0.194449,0.554092,0.219827,0.489799,0.22505,0.653525,0.230603,0.66197,0.24836,0.642855,0.263894,0.60968,0.255577,0.598659,0.284243,0.616661,0.34133,0.612369,0.445913,0.59151,0.559195,0.563756,0.652815,0.557052,0.711159,0.525473,0.738712,0.466099,0.763215,0.453549,0.779044,0.545158,0.765372,0.528297,0.685644,0.523363,0.590586,0.546293,0.488037,0.569226,0.405732,0.615155,0.339583,0.634837,0.273376,0.63585,0.243053,0.616713,0.227275,0.586414,0.276225,0.539153,0.311716,0.486906,0.350106,0.505293,0.406312,0.577505,0.461369,0.579755,0.547764,0.590365,0.625252,0.583099,0.671289,0.552274,0.694548,0.548817,2
0.871261,0.561131,0.874134,0.559373,0.872143,0.562891,0.869267,0.566043,0.870964,0.571431,0.869764,0.575942,0.869461,0.579611,0.858137,0.583332,0.83802,0.580134,0.789096,0.565504,0.7136,0.550496,0.641212,0.544262,0.603457,0.471935,0.55414,0.625353,0.487076,0.630988,0.420479,0.624997,0.377311,0.635474,0.337464,0.638796,0.346256,0.620001,0.368007,0.609118,0.440634,0.598046,0.546589,0.563756,0.647923,0.553689,0.733006,0.525473,0.802852,0.477399,0.868968,0.483611,0.936217,0.60968,0.986327,0.625781,1,0.635521,1,0.65124,0.94976,0.646148,0.873513,0.647234,0.786891,0.63764,0.709824,0.619042,0.63426,0.605185,0.55,0.586414,0.492501,0.557227,0.437246,0.513086,0.394132,0.544973,0.347363,0.677811,0.324032,0.708586,0.341821,0.70482,0.39715,0.673467,0.451486,0.608573,0.51751,0.564638,2
0.751721,0.31348,0.755142,0.309366,0.753421,0.311312,0.75229,0.314464,0.75346,0.317457,0.751166,0.316454,0.745912,0.32484,0.727913,0.33013,0.699523,0.32372,0.661133,0.332266,0.620527,0.33876,0.590278,0.344254,0.584058,0.316327,0.562636,0.44507,0.523712,0.442247,0.477123,0.41666,0.428246,0.361279,0.352359,0.327756,0.302331,0.339996,0.280007,0.361556,0.308711,0.359474,0.370274,0.352353,0.430316,0.365767,0.483014,0.35669,0.541564,0.322037,0.599998,0.308747,0.651478,0.364512,0.708431,0.35535,0.747154,0.35514,0.797641,0.376547,0.827746,0.393848,0.84965,0.45189,0.854804,0.488769,0.877693,0.493,0.88194,0.469746,0.861362,0.435188,0.843683,0.391571,0.809628,0.348169,0.758917,0.357145,0.690519,0.422497,0.613728,0.432517,0.560508,0.454818,0.529528,0.466471,0.495048,0.453077,0.459142,0.448545,2
0.797704,0.55486,0.810071,0.546872,0.808226,0.550312,0.800457,0.556615,0.797238,0.558731,0.730234,0.553795,0.652671,0.541405,0.560465,0.560902,0.460091,0.576921,0.367302,0.575082,0.288781,0.566777,0.23843,0.577052,0.245689,0.492345,0.259022,0.639433,0.282325,0.639433,0.350757,0.624997,0.435187,0.619351,0.496273,0.625417,0.581404,0.643329,0.655996,0.628664,0.74142,0.617641,0.823673,0.600664,0.867969,0.600673,0.881065,0.576433,0.869362,0.516951,0.85057,0.502732,0.806378,0.596775,0.756268,0.584905,0.683372,0.591904,0.628235,0.641973,0.53349,0.649232,0.446302,0.676378,0.374707,0.679784,0.316546,0.655465,0.280092,0.634006,0.206818,0.589508,0.197004,0.545178,0.211301,0.492142,0.253675,0.49471,0.309475,0.583585,0.356217,0.619629,0.420381,0.662661,0.501025,0.673467,0.57228,0.646109,0.640082,0.630612,2
0.841382,0.645771,0.846675,0.64063,0.842468,0.647797,0.839457,0.650949,0.829497,0.619046,0.804658,0.484183,0.734258,0.487267,0.651169,0.499993,0.57042,0.503205,0.485783,0.539943,0.393798,0.557011,0.331024,0.570494,0.301723,0.48214,0.252656,0.628164,0.24569,0.625353,0.274503,0.607138,0.342593,0.580638,0.39454,0.59197,0.462534,0.6,0.535997,0.589573,0.643804,0.584973,0.750628,0.57718,0.826407,0.587249,0.83495,0.570063,0.836107,0.50565,0.7954,0.491803,0.726649,0.580652,0.651479,0.572325,0.571752,0.570102,0.503523,0.57408,0.416263,0.581534,0.346061,0.623909,0.276344,0.651692,0.21823,0.661068,0.22917,0.648423,0.247732,0.614201,0.327626,0.569276,0.407956,0.51571,0.473796,0.53439,0.536846,0.626142,0.579402,0.64417,0.639067,0.668672,0.692463,0.679298,0.742574,0.656834,0.752916,0.65171,2
0.885059,0.62696,0.887869,0.624997,0.883569,0.628928,0.876145,0.632079,0.877885,0.523815,0.820937,0.525319,0.762229,0.503185,0.660463,0.519225,0.572774,0.519225,0.481041,0.533552,0.403336,0.543981,0.363432,0.55082,0.366382,0.474492,0.354563,0.619719,0.368533,0.619719,0.420479,0.601185,0.490741,0.570967,0.543419,0.565212,0.612411,0.559997,0.706662,0.560262,0.79683,0.565364,0.866491,0.553695,0.907092,0.55034,0.907769,0.531843,0.893112,0.471749,0.857463,0.445357,0.785874,0.525802,0.699316,0.528297,0.610474,0.545178,0.54824,0.561733,0.473677,0.57231,0.42482,0.62974,0.384079,0.665732,0.335726,0.663863,0.31481,0.636894,0.272724,0.598761,0.299783,0.557227,0.332634,0.492142,0.379457,0.502642,0.425261,0.59879,0.452793,0.619629,0.509555,0.641568,0.572299,0.647232,0.64159,0.603211,0.706225,0.588392,2
0.845981,0.44514,0.846675,0.446877,0.847036,0.449688,0.834868,0.45284,0.788018,0.45715,0.727913,0.477853,0.661999,0.535035,0.586051,0.54808,0.516426,0.551279,0.443124,0.549521,0.384248,0.521171,0.349537,0.514759,0.340521,0.433672,0.318472,0.569011,0.327585,0.569011,0.383444,0.553576,0.469905,0.532254,0.531014,0.511696,0.609819,0.506674,0.687995,0.514656,0.788918,0.509812,0.863978,0.489939,0.892416,0.496644,0.895634,0.474527,0.86461,0.43221,0.799999,0.431689,0.724376,0.51613,0.678813,0.509428,0.628704,0.510901,0.585878,0.53704,0.526317,0.556917,0.474941,0.603493,0.423889,0.6236,0.378896,0.616247,0.363422,0.593657,0.322732,0.540121,0.340468,0.503019,0.370295,0.45549,0.425575,0.465602,0.469473,0.559267,0.497847,0.58589,0.552012,0.608439,0.627295,0.606412,0.695051,0.571037,0.741249,0.564638,2
0.882766,0.507841,0.883291,0.512501,0.885847,0.512573,0.883034,0.515725,0.889405,0.514283,0.883723,0.518989,0.881114,0.522295,0.869776,0.525636,0.8662,0.519225,0.829378,0.51118,0.763721,0.51792,0.696765,0.531146,0.650867,0.469389,0.594479,0.619719,0.530174,0.633799,0.459687,0.613091,0.379633,0.58709,0.258066,0.578591,0.165386,0.583339,0.133331,0.592838,0.195258,0.594771,0.314863,0.587255,0.420532,0.597324,0.519418,0.579611,0.615197,0.52542,0.703445,0.508197,0.763098,0.599994,0.824597,0.584905,0.851931,0.585673,0.858817,0.5926,0.822959,0.603081,0.780428,0.63265,0.679157,0.660114,0.585125,0.658261,0.527772,0.642658,0.468185,0.626548,0.426121,0.56627,0.391213,0.502614,0.337522,0.49471,0.288425,0.571426,0.255369,0.595087,0.295116,0.632538,0.384925,0.635569,0.46931,0.616622,0.550582,0.604225,2
0.82069,0.61442,0.821511,0.612496,0.821918,0.6195,0.821101,0.6195,0.808757,0.622228,0.839537,0.484183,0.778546,0.487267,0.693022,0.512814,0.605638,0.532047,0.511841,0.539943,0.455851,0.530951,0.386577,0.534418,0.355608,0.456628,0.309976,0.605627,0.24569,0.602816,0.265796,0.595233,0.335652,0.554829,0.38461,0.525075,0.454786,0.516668,0.533336,0.534201,0.6306,0.535943,0.730469,0.526848,0.80684,0.526841,0.854362,0.487267,0.862227,0.42656,0.841371,0.426236,0.785874,0.51613,0.731208,0.509428,0.653753,0.520254,0.585878,0.533947,0.50957,0.541538,0.41527,0.600583,0.318503,0.640455,0.227814,0.641453,0.19444,0.622478,0.168184,0.583334,0.252678,0.542172,0.33682,0.486906,0.404613,0.49471,0.454735,0.574472,0.491412,0.592026,0.552012,0.620488,0.621188,0.629737,0.683175,0.600535,0.72763,0.596303,2
0.167819,0.410661,0.178493,0.406242,0.180365,0.408798,0.183482,0.415101,0.223498,0.441269,0.306978,0.468352,0.405597,0.464965,0.490706,0.461543,0.568077,0.448721,0.635063,0.450479,0.689736,0.462548,0.731483,0.472125,0.769399,0.410716,0.783442,0.552108,0.760775,0.549297,0.70806,0.520829,0.648151,0.474184,0.526062,0.461532,0.392773,0.476665,0.266675,0.498375,0.187333,0.493464,0.151128,0.45638,0.129585,0.446311,0.104363,0.436307,0.125889,0.367226,0.144826,0.352466,0.15034,0.416129,0.177677,0.421385,0.225517,0.442373,0.317647,0.46296,0.418663,0.455378,0.51313,0.495632,0.578456,0.514046,0.637891,0.504205,0.694445,0.481274,0.720456,0.438268,0.745177,0.400601,0.751049,0.369113,0.73376,0.383602,0.675782,0.458974,0.59013,0.475465,0.505307,0.500009,0.433814,0.518953,0.360402,0.509376,0.295723,0.50132,2
0.172418,0.388722,0.180777,0.384372,0.180365,0.39937,0.194949,0.418239,0.248848,0.447619,0.341858,0.455693,0.442883,0.461787,0.532559,0.471152,0.607981,0.474364,0.658769,0.48882,0.689736,0.495124,0.715279,0.495085,0.739226,0.42857,0.740973,0.563377,0.713365,0.557742,0.664481,0.526781,0.60417,0.48387,0.478903,0.471573,0.341086,0.473339,0.197342,0.485344,0.124011,0.473854,0.123416,0.449668,0.132024,0.446311,0.118932,0.433115,0.114014,0.395477,0.144826,0.382517,0.182232,0.451609,0.243733,0.468551,0.312076,0.476637,0.390586,0.487653,0.464116,0.492304,0.548925,0.54227,0.620616,0.578652,0.695442,0.585438,0.756939,0.567724,0.786362,0.537041,0.811556,0.49097,0.815902,0.439793,0.80084,0.449739,0.75368,0.528882,0.675967,0.539881,0.596599,0.566267,0.521389,0.574345,0.439611,0.549599,0.357975,0.543539,2
0.066665,0.448281,0.107557,0.446877,0.162105,0.455978,0.224771,0.487427,0.315665,0.495234,0.409308,0.49367,0.494173,0.499993,0.555812,0.509616,0.603284,0.516027,0.639804,0.520772,0.668254,0.524435,0.687502,0.531146,0.696127,0.459184,0.677287,0.597182,0.627157,0.594359,0.546833,0.559528,0.439818,0.519349,0.287842,0.505021,0.155046,0.506674,0.056001,0.501625,0,0.506536,0,0.503363,0.012225,0.506719,0.029123,0.487267,0.045134,0.43221,0.06667,0.437154,0.127564,0.500007,0.207284,0.490572,0.273342,0.510901,0.357644,0.530867,0.430623,0.538454,0.50358,0.588921,0.557377,0.620785,0.611508,0.621849,0.662036,0.602309,0.681811,0.567894,0.702355,0.518074,0.69247,0.460726,0.654086,0.465602,0.578946,0.537995,0.478543,0.558287,0.392775,0.587346,0.323833,0.597671,0.257431,0.560324,0.192605,0.548817,2
0.085063,0.244509,0.091538,0.249993,0.08904,0.254717,0.082572,0.261007,0.076034,0.263491,0.069771,0.272147,0.076923,0.283442,0.097677,0.352561,0.176058,0.391025,0.263032,0.42173,0.369923,0.436488,0.483802,0.44918,0.603457,0.397955,0.679405,0.538029,0.730602,0.543663,0.764704,0.514876,0.791667,0.470965,0.756828,0.451505,0.684764,0.449996,0.584002,0.449504,0.467016,0.447709,0.355155,0.439593,0.254284,0.442948,0.182039,0.414006,0.142516,0.361588,0.114947,0.357919,0.093399,0.416129,0.095675,0.405668,0.084279,0.40811,0.072942,0.42284,0.088514,0.439999,0.157521,0.4898,0.238882,0.558994,0.35012,0.554617,0.465278,0.527375,0.531822,0.481481,0.601712,0.430724,0.64435,0.376961,0.670864,0.386242,0.679994,0.455928,0.678108,0.472391,0.679406,0.500009,0.670066,0.510213,0.625742,0.487938,0.552533,0.474932,2
0.193098,0.369911,0.217392,0.365621,0.248862,0.38679,0.298171,0.402521,0.375573,0.419052,0.46512,0.430374,0.550115,0.439485,0.60233,0.455132,0.643187,0.455132,0.680098,0.463259,0.711219,0.472314,0.729173,0.478683,0.732763,0.415819,0.70913,0.543663,0.65733,0.535205,0.590412,0.50297,0.511576,0.46128,0.382134,0.444815,0.268746,0.449996,0.178675,0.462534,0.131923,0.450984,0.130982,0.426169,0.124693,0.419463,0.104363,0.401279,0.118766,0.372877,0.174717,0.357919,0.214123,0.44839,0.302958,0.446544,0.389519,0.445482,0.475289,0.46296,0.545451,0.464616,0.615753,0.513113,0.672134,0.55056,0.733814,0.563027,0.761571,0.541792,0.752275,0.503081,0.734471,0.451803,0.684109,0.397905,0.614254,0.404756,0.50526,0.480246,0.364804,0.496933,0.242033,0.51807,0.195519,0.510213,0.17426,0.495976,0.159533,0.490765,2
0.062065,0.304082,0.07552,0.306248,0.08904,0.301884,0.123849,0.305036,0.195849,0.374604,0.316284,0.39874,0.42424,0.39491,0.502333,0.397436,0.553987,0.397436,0.599522,0.408949,0.632459,0.413692,0.671298,0.422948,0.715526,0.377556,0.740973,0.512669,0.734914,0.512669,0.68845,0.476189,0.622684,0.422581,0.496273,0.391299,0.354018,0.403341,0.213334,0.423457,0.12929,0.418302,0.100757,0.345641,0.073347,0.362419,0.038835,0.36943,0.033254,0.347457,0.062071,0.336072,0.093399,0.406458,0.161731,0.364777,0.216402,0.414341,0.29176,0.429013,0.377983,0.443083,0.470166,0.495632,0.55504,0.530902,0.633093,0.540616,0.708327,0.527375,0.747728,0.493828,0.775156,0.448798,0.771967,0.403141,0.742139,0.412699,0.673682,0.4772,0.583684,0.487723,0.49894,0.512045,0.415482,0.527694,0.318816,0.514738,0.221794,0.50132,2
0.535638,0.636372,0.540049,0.634379,0.538819,0.641507,0.532114,0.644659,0.513829,0.647627,0.490694,0.651898,0.477856,0.66242,0.455814,0.67628,0.417845,0.679479,0.379149,0.690093,0.355609,0.710096,0.356491,0.714753,0.381469,0.602042,0.382169,0.746471,0.362071,0.74366,0.346398,0.726182,0.340283,0.703215,0.310177,0.685623,0.312671,0.686673,0.317341,0.700317,0.358842,0.692817,0.423173,0.677858,0.479222,0.674505,0.531552,0.646502,0.579572,0.576272,0.618384,0.568311,0.630986,0.67742,0.649206,0.672947,0.626419,0.666676,0.585878,0.679013,0.514357,0.680003,0.441527,0.717198,0.379393,0.747194,0.340524,0.736698,0.331014,0.71758,0.304543,0.682094,0.319057,0.635546,0.311716,0.565446,0.29769,0.576721,0.290526,0.665652,0.300423,0.665638,0.348199,0.668672,0.411407,0.679298,0.475248,0.656834,0.521403,0.66491,2
0.528733,0.52351,0.533175,0.52187,0.531961,0.525152,0.529814,0.531456,0.523037,0.536514,0.49768,0.537978,0.463864,0.547775,0.425588,0.567312,0.375587,0.573723,0.324643,0.584674,0.284006,0.609118,0.270839,0.636058,0.295261,0.553574,0.288747,0.712678,0.265088,0.715489,0.250545,0.708337,0.233795,0.67742,0.188585,0.662202,0.170543,0.660004,0.170665,0.667755,0.208449,0.650323,0.277071,0.627512,0.347192,0.617445,0.415052,0.582803,0.482189,0.516951,0.542522,0.500006,0.592252,0.599994,0.640091,0.610064,0.662868,0.632398,0.661177,0.645067,0.636358,0.649232,0.610978,0.68221,0.566748,0.699443,0.508393,0.694672,0.456015,0.680119,0.397732,0.660494,0.3833,0.617473,0.357738,0.557586,0.320755,0.568779,0.273688,0.662619,0.216738,0.680983,0.208071,0.70482,0.238291,0.696792,0.261383,0.670234,0.284046,0.656988,2
0.590809,0.59561,0.594967,0.593744,0.593611,0.597479,0.589447,0.60063,0.580646,0.606347,0.555812,0.604432,0.508153,0.61146,0.439535,0.612173,0.373245,0.608975,0.308055,0.616612,0.250592,0.628664,0.231489,0.632787,0.2694,0.53571,0.292995,0.684507,0.306036,0.676049,0.322441,0.654761,0.347225,0.629022,0.362288,0.622065,0.397943,0.623328,0.445336,0.641694,0.514514,0.653599,0.579341,0.657722,0.621024,0.657717,0.633496,0.63694,0.627084,0.570621,0.593105,0.551916,0.5467,0.648393,0.487476,0.625781,0.407738,0.613705,0.324702,0.620373,0.241622,0.593843,0.181385,0.644312,0.145205,0.679784,0.136688,0.686274,0.196762,0.680119,0.245452,0.663574,0.342616,0.632527,0.420503,0.565446,0.477991,0.579361,0.519997,0.683891,0.547206,0.714721,0.581737,0.740968,0.608963,0.749275,0.61188,0.718495,0.603117,0.717673,2
0.505747,0.689662,0.510295,0.687502,0.509133,0.691826,0.506881,0.698116,0.488479,0.698411,0.460467,0.696205,0.414912,0.691078,0.358137,0.695513,0.293426,0.68589,0.227492,0.677313,0.164676,0.67427,0.131943,0.688522,0.161642,0.58928,0.171978,0.752106,0.189655,0.760563,0.224403,0.758929,0.266204,0.745161,0.280401,0.735787,0.320419,0.730002,0.373328,0.736157,0.461737,0.738558,0.531482,0.734902,0.594125,0.748322,0.640774,0.73249,0.660327,0.663844,0.657474,0.642081,0.642374,0.751613,0.612757,0.723265,0.546691,0.710279,0.465885,0.71296,0.370809,0.716916,0.286402,0.752186,0.215454,0.772471,0.148677,0.78711,0.120373,0.801155,0.111362,0.802467,0.164877,0.746994,0.194557,0.662306,0.224324,0.674607,0.256839,0.765958,0.28326,0.769941,0.337573,0.780121,0.41344,0.778432,0.467334,0.739944,0.511676,0.738783,2
0.570117,0.689662,0.57437,0.687502,0.573061,0.688674,0.568814,0.685536,0.541477,0.679361,0.493026,0.667715,0.433568,0.66242,0.365123,0.657048,0.291084,0.65385,0.232221,0.648563,0.176608,0.667755,0.164351,0.659018,0.206902,0.566325,0.235664,0.715489,0.258626,0.721123,0.296298,0.708337,0.335652,0.690325,0.347394,0.678933,0.379854,0.676665,0.432004,0.684036,0.506602,0.689542,0.579341,0.687919,0.638139,0.697989,0.672334,0.678338,0.674585,0.607342,0.67586,0.590159,0.653762,0.696777,0.612757,0.672947,0.539861,0.660445,0.463525,0.666667,0.373209,0.676919,0.300715,0.714289,0.248242,0.741575,0.206229,0.733891,0.201394,0.729109,0.195456,0.712961,0.246257,0.665669,0.271967,0.599474,0.29769,0.621693,0.324212,0.717322,0.343347,0.726992,0.397022,0.743986,0.468435,0.746365,0.524757,0.72117,0.560309,0.72295,2
0.606901,0.68025,0.610985,0.678119,0.609594,0.685536,0.603213,0.688688,0.573736,0.685711,0.513959,0.667715,0.442883,0.64968,0.365123,0.657048,0.291084,0.660261,0.229856,0.667734,0.181383,0.6873,0.168982,0.698351,0.209053,0.594383,0.222931,0.752106,0.228452,0.752106,0.244013,0.741071,0.270835,0.729024,0.280401,0.712366,0.322998,0.693326,0.389335,0.6873,0.485486,0.679744,0.574301,0.671146,0.638139,0.681217,0.682034,0.659242,0.705457,0.587572,0.714938,0.571037,0.712988,0.680653,0.697043,0.66352,0.640092,0.651091,0.569407,0.648147,0.476077,0.643077,0.396181,0.685132,0.325525,0.72472,0.266186,0.733891,0.243053,0.729109,0.204551,0.712961,0.226983,0.674699,0.244776,0.594238,0.264156,0.61111,0.29895,0.705176,0.330467,0.723931,0.397022,0.734943,0.484725,0.731781,0.554457,0.697046,0.599224,0.688653,2
0.850581,0.62069,0.851254,0.621878,0.849314,0.628928,0.846334,0.632079,0.845626,0.615878,0.848843,0.560125,0.850806,0.499993,0.84419,0.45192,0.847413,0.394237,0.853072,0.341858,0.866357,0.299683,0.87732,0.262287,0.896555,0.219391,0.910826,0.32394,0.922416,0.343666,0.921561,0.357145,0.937505,0.370964,0.925567,0.411368,0.91215,0.469998,0.904004,0.537452,0.912929,0.5719,0.916876,0.600664,0.926647,0.624157,0.932037,0.614652,0.926367,0.567802,0.921832,0.565573,0.924829,0.658064,0.933944,0.616353,0.911157,0.601244,0.919993,0.583333,0.916266,0.538454,0.921241,0.53936,0.920379,0.525283,0.944841,0.481794,0.958329,0.417868,0.956819,0.339508,0.965736,0.271079,0.966535,0.230365,0.964363,0.227511,0.943152,0.29484,0.912011,0.349695,0.887468,0.433738,0.869654,0.501459,0.855454,0.530825,0.838523,0.556727,3
0.765519,0.62069,0.768877,0.621878,0.767125,0.62579,0.766057,0.62579,0.767278,0.615878,0.765113,0.585443,0.755239,0.563693,0.737207,0.54167,0.730045,0.487186,0.72038,0.412151,0.711219,0.328995,0.715279,0.252457,0.739226,0.188776,0.749469,0.247884,0.756463,0.219712,0.760345,0.193448,0.773153,0.193537,0.754339,0.247482,0.749355,0.326676,0.752006,0.426708,0.765169,0.493464,0.783367,0.54362,0.799508,0.590612,0.80339,0.601912,0.783842,0.573453,0.777013,0.576502,0.779044,0.687092,0.792706,0.660381,0.797264,0.62929,0.809416,0.608027,0.791865,0.581534,0.778047,0.571427,0.75644,0.539323,0.755387,0.467782,0.752308,0.374643,0.734086,0.253082,0.738756,0.147595,0.730131,0.09424,0.716982,0.082015,0.701055,0.130706,0.684543,0.211654,0.685773,0.325308,0.700613,0.428573,0.708912,0.5067,0.710118,0.57256,3
0.786211,0.652041,0.784896,0.656249,0.780829,0.663515,0.777523,0.666667,0.781109,0.660312,0.790699,0.623421,0.787874,0.608282,0.779072,0.599352,0.781684,0.5641,0.781991,0.507991,0.782822,0.456033,0.787037,0.409833,0.803884,0.323975,0.815285,0.394362,0.812509,0.338031,0.799565,0.241071,0.796299,0.129029,0.759304,0.070232,0.733859,0.086673,0.720007,0.16938,0.736141,0.251645,0.763221,0.332217,0.782393,0.429524,0.79369,0.480897,0.793347,0.48023,0.7954,0.502732,0.806378,0.612899,0.822324,0.600622,0.815483,0.585673,0.823527,0.564813,0.808612,0.516921,0.789979,0.504372,0.768149,0.480335,0.767388,0.43137,0.766202,0.35735,0.754543,0.253082,0.76445,0.156626,0.765694,0.117796,0.761009,0.124334,0.738943,0.191488,0.714587,0.273009,0.707002,0.373492,0.71487,0.466471,0.712874,0.525463,0.700391,0.58047,3
0.439084,0.724141,0.443937,0.721873,0.445204,0.726413,0.43807,0.720137,0.423961,0.657144,0.413949,0.569626,0.400933,0.471335,0.381402,0.384614,0.354458,0.301289,0.33649,0.236426,0.329352,0.188926,0.351859,0.157375,0.400868,0.160718,0.420379,0.292957,0.420256,0.3493,0.418294,0.398815,0.414351,0.454828,0.379658,0.535116,0.372093,0.623328,0.370668,0.713347,0.398415,0.77124,0.445845,0.808718,0.466986,0.828866,0.478158,0.799367,0.482189,0.709045,0.473565,0.661202,0.469244,0.696777,0.47153,0.584905,0.451017,0.467297,0.428236,0.373453,0.397129,0.292309,0.377093,0.291547,0.360662,0.289332,0.357311,0.263302,0.377316,0.221898,0.370448,0.163576,0.402563,0.144577,0.416317,0.175392,0.415094,0.253968,0.404211,0.413371,0.384119,0.552152,0.394904,0.68374,0.415482,0.784263,0.419801,0.782843,0.418284,0.775725,3
0.758626,0.564259,0.762015,0.562492,0.760279,0.56603,0.756879,0.572333,0.755759,0.574599,0.753487,0.582272,0.74825,0.598721,0.734887,0.637816,0.727703,0.612173,0.736968,0.479242,0.747014,0.299683,0.75926,0.11147,0.775862,0,0.78556,0,0.790948,0,0.793021,0,0.807871,0,0.794045,0.093638,0.788124,0.253337,0.786666,0.436474,0.807388,0.59151,0.826199,0.711403,0.850854,0.761746,0.864075,0.751586,0.847982,0.661025,0.82529,0.598362,0.806378,0.558062,0.799548,0.396226,0.785876,0.267919,0.78353,0.15124,0.777506,0.027701,0.780428,0,0.772834,0,0.779377,0,0.791669,0,0.779547,0,0.79443,0.072295,0.797071,0.185864,0.796646,0.301591,0.791579,0.480246,0.77038,0.622703,0.764332,0.728918,0.79023,0.801757,0.815845,0.798918,0.8035,0.778358,3
