@relation segment-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RemoveUseless-M100.0

@attribute region-centroid-col numeric
@attribute region-centroid-row numeric
@attribute short-line-density-5 numeric
@attribute short-line-density-2 numeric
@attribute vedge-mean numeric
@attribute vegde-sd numeric
@attribute hedge-mean numeric
@attribute hedge-sd numeric
@attribute intensity-mean numeric
@attribute rawred-mean numeric
@attribute rawblue-mean numeric
@attribute rawgreen-mean numeric
@attribute exred-mean numeric
@attribute exblue-mean numeric
@attribute exgreen-mean numeric
@attribute value-mean numeric
@attribute saturation-mean numeric
@attribute hue-mean numeric
@attribute class {1,2,3,4,5,6,7}

@data
0.545455,0.4875,0,0,0.10076,0.007951,0.070808,0.008968,0.036922,0.017828,0.063328,0.02728,0.690299,0.267059,0.506641,0.063328,0.804724,0.12487,3
0.806324,0.7625,0,0,0.055133,0.00121,0.120497,0.002195,0.287891,0.270665,0.334315,0.25487,0.623134,0.422352,0.324478,0.334315,0.28056,0.168989,6
0.221344,0.908333,0,0,0.093156,0.002077,0.077019,0.001016,0.101988,0.08752,0.089838,0.128604,0.701493,0.097647,0.7685,0.121502,0.347692,0.905645,7
0.371542,0.191667,0,0,0.062738,0.00344,0.047205,0.00124,0.183321,0.179903,0.228276,0.138737,0.751866,0.390587,0.244781,0.228276,0.425691,0.219109,1
0.612648,0.7375,0,0,0.146388,0.002333,0.111801,0.002703,0.427061,0.401945,0.501473,0.371784,0.524255,0.589411,0.155597,0.501473,0.300242,0.175674,6
0.241107,0.7875,0,0,0.077947,0.002151,0.084472,0.001287,0.425511,0.394652,0.506627,0.368666,0.485075,0.621176,0.144213,0.506627,0.312541,0.170832,6
0.905138,0.441667,0,0,0.112167,0.000937,0.032298,0.000621,0.272141,0.244733,0.329897,0.236944,0.557837,0.472941,0.309297,0.329897,0.335026,0.157462,4
0.782609,0.454167,0,0,0.119772,0.004112,0.186335,0.03892,0.274207,0.258509,0.316642,0.243959,0.638059,0.399999,0.34535,0.316642,0.272752,0.167448,4
0.794466,0.820833,0,0,0.058935,0.001408,0.040994,0.002204,0.134264,0.113453,0.117084,0.172252,0.647388,0.081176,0.850095,0.162739,0.368866,0.913423,7
0.086957,0.670833,0,0,0.045627,0.000902,0.204969,0.004225,0.295121,0.277148,0.339469,0.265003,0.615672,0.414118,0.34535,0.339469,0.265454,0.154049,6
0.245059,0.008333,0,0,0.039924,0.00102,0.021118,0.000494,0.988644,1,0.986745,0.97817,0.597015,0.35647,0.457305,0.986745,0.079806,0.128832,2
0.363636,0.145833,0,0,0.072243,0.001643,0.039752,0.001304,0.87865,0.84603,0.934462,0.849568,0.328359,0.607059,0.326375,0.934462,0.177195,0.124187,2
0.549407,0.475,0,0,0.022814,0.000224,0.059627,0.002725,0.027369,0.011345,0.051546,0.017147,0.714552,0.254118,0.502846,0.051546,0.853199,0.135972,3
0.652174,0.595833,0,0,0.003802,0.00003,0.009938,0.000053,0.004906,0.001621,0.012518,0,0.809702,0.169411,0.542694,0.012518,1,0.172357,5
0.304348,0.308333,0,0,0.188213,0.002123,0.145342,0.003317,0.340822,0.309562,0.407953,0.299298,0.509329,0.534117,0.259961,0.407953,0.315228,0.158951,4
0.715415,0.116667,0,0,0.188213,0.005786,0.013665,0.000635,0.066357,0.053485,0.094992,0.048324,0.723881,0.284705,0.444023,0.094992,0.576021,0.169214,5
0.715415,0.516667,0,0,0.144487,0.001138,0.024845,0.00074,0.227989,0.208266,0.271723,0.200311,0.625001,0.395294,0.366225,0.271723,0.308824,0.15965,4
0.928854,0.379167,0,0,0.036122,0.000063,0.039752,0.000887,0.360445,0.337115,0.426362,0.312548,0.557837,0.532941,0.212525,0.426362,0.307007,0.173643,4
0.12253,0.6125,0,0,0.032319,0.00087,0.018634,0.000441,0.055513,0.046191,0.078792,0.03975,0.751866,0.25647,0.4611,0.078792,0.520578,0.178179,4
0.086957,0.3375,0,0.5,0.140684,0.004675,0.156522,0.004103,0.088304,0.06402,0.123711,0.074045,0.638059,0.322353,0.470588,0.123711,0.564898,0.128196,3
0.12253,0.35,0,0,0.043726,0.001049,0.049689,0.002233,0.021947,0.005673,0.049337,0.008574,0.714552,0.268235,0.480076,0.049337,0.919597,0.149785,3
0.557312,0.7125,0,0,0.085551,0.001109,0.050932,0.00261,0.240641,0.230146,0.279823,0.208885,0.684702,0.37647,0.335864,0.279823,0.293208,0.184859,6
0.916996,0.720833,0,0,0.01711,0.000078,0.017391,0.000566,0.082624,0.071313,0.065538,0.111457,0.729478,0.069411,0.785578,0.105302,0.405556,0.868411,7
0.996047,0.0875,0,0,0.01711,0.000592,0.029814,0.000402,0.814102,0.7577,0.88365,0.79345,0.184701,0.657647,0.390892,0.88365,0.220748,0.104587,2
0.798419,0.208333,0,0,0.005703,0.000281,0.016149,0.00032,0.0488,0.032415,0.081738,0.029618,0.705224,0.301176,0.436433,0.081738,0.66626,0.163847,5
0.383399,0.4,0,0,0.159696,0.003765,0.088199,0.012356,0.060677,0.035656,0.096466,0.046765,0.641792,0.317647,0.474383,0.096466,0.697226,0.128265,3
0.146245,0.741667,0,0,0.034221,0.000224,0.13913,0.024034,0.202686,0.192058,0.233431,0.180046,0.695896,0.327058,0.404175,0.233431,0.271208,0.167045,6
0.146245,0.5625,0,0,0.01711,0.000123,0.014907,0.000192,0.035631,0.041329,0.044919,0.020265,0.86194,0.184705,0.464895,0.045655,0.571429,0.299802,1
0.592885,0.491667,0,0,0.275666,0.00821,0.016149,0.000597,0.223342,0.200973,0.272459,0.192517,0.60821,0.419999,0.343453,0.272459,0.338407,0.162067,4
0.335968,0.758333,0,0,0.112167,0.001666,0.049689,0.001305,0.428093,0.391411,0.507364,0.378799,0.444031,0.612941,0.199241,0.507364,0.299579,0.156935,6
0.407115,0.2375,0,0,0.034221,0.000583,0.019876,0.000598,0.737417,0.69368,0.827688,0.682772,0.296642,0.738823,0.146111,0.827688,0.239143,0.146757,2
0.233202,0.170833,0,0,0.024715,0.000601,0.017391,0.000534,0.778213,0.736629,0.856404,0.734217,0.298508,0.690588,0.222011,0.856404,0.218379,0.136738,2
0.241107,0.795833,0,0,0.087453,0.001723,0.03354,0.000815,0.421638,0.391411,0.496318,0.371004,0.490673,0.589411,0.189753,0.496318,0.29788,0.165121,6
0.956522,0.345833,0,0,0.022814,0.000314,0.004969,0.000021,0.008262,0.001621,0.021355,0.000779,0.785448,0.19647,0.523719,0.021355,0.977778,0.163337,5
0.083004,0.316667,0,0,0.064639,0.00127,0.026087,0.00045,0.446425,0.406808,0.5324,0.392828,0.41791,0.649412,0.166983,0.5324,0.3097,0.157657,4
0.375494,0.3375,0.333333,0,0.114068,0.003003,0.039752,0.00047,0.159567,0.158833,0.197349,0.120031,0.777985,0.350588,0.282733,0.197349,0.422223,0.228573,1
0.466403,0.591667,0,0,0.173004,0.005586,0.001242,0.000098,0.023496,0.02188,0.025773,0.022603,0.815299,0.148235,0.571157,0.025773,0.085017,0.138074,5
0.335968,0.7625,0,0,0.060837,0.001285,0.042236,0.000278,0.116964,0.096434,0.110457,0.143413,0.65485,0.128235,0.766603,0.135493,0.352132,0.946384,7
0.019763,0.679167,0,0,0.064639,0.001016,0.064596,0.002907,0.132972,0.110211,0.11782,0.170693,0.634328,0.090588,0.848197,0.161266,0.381867,0.913129,7
0.150198,0.416667,0,0,0.024715,0.000377,0.019876,0.00031,0.042086,0.051054,0.05081,0.024162,0.882463,0.183529,0.44592,0.052283,0.562919,0.313667,1
0.086957,0.566667,0,0,0.011407,0.000134,0.016149,0.000302,0.032017,0.029984,0.049337,0.015588,0.809702,0.222353,0.457305,0.05081,0.698445,0.248869,1
0.976285,0.175,0,0,0.024715,0.000288,0.018634,0.000505,0.939586,0.935169,0.966127,0.914258,0.503731,0.481176,0.351044,0.966127,0.121119,0.138784,2
0.126482,0.370833,0,0,0.024715,0.000538,0.014907,0.000263,0.008521,0.00081,0.018409,0.005456,0.777985,0.181176,0.555977,0.018409,0.977778,0.118704,3
0.403162,0.854167,0,0,0.030418,0.000657,0.048447,0.000826,0.101472,0.079417,0.090575,0.13406,0.649254,0.103529,0.812144,0.126657,0.431696,0.921948,7
0.956522,0.345833,0,0,0.022814,0.000314,0.004969,0.000021,0.008262,0.001621,0.021355,0.000779,0.785448,0.19647,0.523719,0.021355,0.977778,0.163337,5
0.086957,0.058333,0,0,0.038023,0.000757,0.013665,0.000467,0.491093,0.442464,0.589838,0.432579,0.341419,0.721177,0.129033,0.589838,0.318191,0.153401,4
0.29249,0.266667,0,0,0.096958,0.00465,0.049689,0.002682,0.180997,0.170178,0.230486,0.138737,0.701493,0.411764,0.261859,0.230486,0.429663,0.202896,1
0.873518,0.5,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.944664,0.216667,0,0,0.019011,0.000549,0.008696,0.000281,0.062484,0.046191,0.092783,0.045986,0.701493,0.291764,0.455408,0.092783,0.5477,0.154842,5
0.833992,0.345833,0,0,0.058935,0.002394,0.027329,0.000695,0.10896,0.076986,0.164948,0.08028,0.578359,0.425882,0.364326,0.164948,0.57666,0.148525,5
0.335968,0.733333,0,0,0.038023,0.000726,0.032298,0.000541,0.095791,0.085089,0.068483,0.13484,0.729478,0.023529,0.859581,0.127393,0.463329,0.836986,7
0.778656,0.716667,0,0,0.036122,0.001192,0.075776,0.001152,0.376711,0.356564,0.44109,0.327357,0.574628,0.529412,0.201139,0.44109,0.298622,0.1795,6
0.466403,0.308333,0,0,0.01711,0.000303,0.019876,0.000438,0.704365,0.647489,0.812226,0.643802,0.216418,0.815295,0.104364,0.812226,0.275467,0.144014,2
0.849802,0.658333,0,0,0.028517,0.000392,0.043478,0.000302,0.115673,0.093193,0.103829,0.149649,0.641792,0.102352,0.821631,0.141384,0.400756,0.921651,7
0.090909,0.808333,0,0,0.076046,0.0016,0.053416,0.001796,0.390913,0.363047,0.462445,0.341387,0.516791,0.567059,0.199241,0.462445,0.303912,0.168873,6
0.312253,0.4375,0,0,0.051331,0.001647,0.034783,0.00063,0.151304,0.154781,0.182622,0.114575,0.809702,0.317647,0.303605,0.182622,0.407364,0.237036,1
0.047431,0.75,0,0,0.121673,0.005453,0.173913,0.028875,0.17635,0.171799,0.198085,0.157443,0.746269,0.277647,0.432637,0.199558,0.237113,0.199091,6
0.035573,0.345833,0,0,0.015209,0.00012,0.016149,0.000142,0.01575,0.00081,0.039764,0.004677,0.725746,0.250588,0.497153,0.039764,0.986111,0.143448,3
0.403162,0.895833,0,0,0.058935,0.001722,0.036025,0.001264,0.093984,0.074554,0.078792,0.128604,0.669776,0.081176,0.827325,0.121502,0.442456,0.897824,7
0.913043,0.083333,0,0,0.019011,0.000347,0.017391,0.000248,0.801449,0.743113,0.8785,0.774741,0.175374,0.690588,0.347248,0.8785,0.23132,0.110683,2
0.482213,0.55,0,0,0.009506,0.000393,0.006211,0.000098,0.00284,0,0.0081,0,0.813433,0.157647,0.557875,0.0081,0.777778,0.159448,3
0.541502,0.554167,0,0,0.030418,0.000868,0.006211,0.000385,0.004648,0.004052,0.006627,0.003118,0.828358,0.142353,0.567362,0.006627,0.37037,0.191367,5
0.166008,0.525,0,0,0.005703,0.000078,0.031056,0.001264,0.011619,0.004862,0.025037,0.003897,0.783582,0.198823,0.521821,0.025037,0.917989,0.163337,5
0.936759,0.445833,0,0,0.011407,0.000179,0.017391,0.000053,0.034857,0.045381,0.041237,0.017927,0.895522,0.170588,0.45351,0.044183,0.617063,0.335252,1
0.075099,0.741667,0,0,0.058935,0.001766,0.059627,0.002757,0.237801,0.219611,0.283505,0.206546,0.632463,0.407059,0.339658,0.283505,0.309884,0.167863,6
0.225296,0.416667,0,0,0.110266,0.003481,0.045963,0.000687,0.134779,0.113453,0.173785,0.113795,0.643657,0.350588,0.419355,0.173785,0.409226,0.14949,5
0.189723,0.533333,0,0,0.005703,0.000078,0.007453,0.000064,0.003098,0,0.008836,0,0.811567,0.16,0.555977,0.008836,0.777778,0.159448,3
0.083004,0.316667,0,0,0.064639,0.00127,0.026087,0.00045,0.446425,0.406808,0.5324,0.392828,0.41791,0.649412,0.166983,0.5324,0.3097,0.157657,4
0.924901,0.3125,0,0,0.009506,0.000019,0.006211,0.000045,0.08598,0.056726,0.139911,0.056898,0.604477,0.410588,0.362428,0.139911,0.630928,0.155126,5
0.130435,0.3,0,0,0.04943,0.000344,0.054658,0.00031,0.135554,0.142626,0.162003,0.100545,0.839552,0.290588,0.316889,0.162003,0.410073,0.258059,1
0.083004,0.191667,0,0,0.030418,0.000747,0.014907,0.000353,0.879165,0.844411,0.930777,0.856583,0.313433,0.587059,0.373814,0.930777,0.175605,0.114438,2
0.375494,0.345833,0,0,0.024715,0.000288,0.009938,0.00031,0.140976,0.116694,0.190722,0.111457,0.621268,0.403529,0.356736,0.190722,0.451546,0.161045,5
0.27668,0.35,0,0,0.072243,0.00366,0.059627,0.002565,0.066357,0.034846,0.102356,0.058457,0.59515,0.32,0.518026,0.102356,0.698902,0.100588,3
0.849802,0.279167,0,0,0.045627,0.000359,0.096894,0.004584,0.251744,0.228525,0.30486,0.217458,0.593284,0.445882,0.316889,0.30486,0.33971,0.166259,4
0.988142,0.675,0.333333,0,0.074145,0.00185,0.053416,0.000892,0.395819,0.363858,0.474227,0.342945,0.48694,0.601176,0.174573,0.474227,0.318366,0.167204,6
0.675889,0.204167,0,0,0.028517,0.000392,0.023603,0.000238,0.862127,0.831443,0.916787,0.832424,0.347015,0.597647,0.322581,0.916787,0.175844,0.126042,2
0.264822,0.483333,0,0,0.036122,0.000984,0.028571,0.000597,0.114124,0.079417,0.175257,0.082619,0.557837,0.451764,0.343453,0.175257,0.601444,0.169284,3
0.320158,0.408333,0.333333,0,0.024715,0.000243,0.029814,0.000577,0.123935,0.140194,0.139175,0.091972,0.906716,0.234117,0.339658,0.139175,0.376024,0.296747,1
0.652174,0.104167,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.849802,0.583333,0,0,0.005703,0.000281,0.002484,0.000124,0.000775,0,0.002209,0,0.828358,0.138823,0.573055,0.002209,0.222222,0.159448,5
0.711462,0.629167,0,0,0.091255,0.007215,0.299379,0.00697,0.294088,0.265802,0.340206,0.272018,0.544777,0.422352,0.404175,0.340206,0.285523,0.120319,6
0.660079,0.120833,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.181818,0.920833,0,0,0.043726,0.001265,0.02236,0.000645,0.088562,0.080227,0.059646,0.127046,0.748134,0.014117,0.855787,0.120029,0.500966,0.825889,7
0.383399,0.554167,0,0,0.007605,0.00003,0.007453,0.000064,0.006971,0,0.019882,0,0.783582,0.195294,0.527514,0.019882,1,0.159448,3
0.70751,0.541667,0,0,0.001901,0.000137,0.001242,0.000098,0.000258,0,0.000736,0,0.83209,0.134117,0.57685,0.000736,0.111111,0.159448,5
0.332016,0.7875,0,0,0.153993,0.00436,0.135404,0.003122,0.40847,0.380875,0.48159,0.356975,0.51306,0.578823,0.184061,0.48159,0.300181,0.170453,6
0.592885,0.733333,0,0,0.041825,0.000747,0.045963,0.000751,0.081074,0.068071,0.064065,0.111457,0.718284,0.069411,0.796964,0.105302,0.428363,0.87311,7
0.545455,0.425,0,0,0.032319,0.000984,0.014907,0.000304,0.204493,0.181524,0.245213,0.183164,0.610075,0.375294,0.413662,0.245213,0.327385,0.141749,5
0.577075,0.166667,0.333333,0,0.039924,0.001109,0.03354,0.001403,0.880713,0.853323,0.929306,0.854247,0.363806,0.572941,0.34535,0.929306,0.165549,0.123809,2
0.051383,0.5625,0.333333,0,0.030418,0.000478,0.024845,0.000534,0.073845,0.058347,0.103829,0.056898,0.703358,0.292941,0.451613,0.103829,0.487864,0.157012,4
0.019763,0.454167,0,0,0.011407,0.00009,0.01118,0.000056,0.008004,0.001621,0.019882,0.001559,0.787313,0.190588,0.531309,0.019882,1,0.165678,3
0.533597,0.491667,0.333333,0,0.06654,0.003111,0.044721,0.002276,0.172218,0.139384,0.231222,0.141075,0.552239,0.455294,0.343453,0.231222,0.449747,0.148259,4
0.367589,0.520833,0,0,0.007605,0.00003,0.004969,0.000021,0.017816,0.007293,0.038292,0.006235,0.755597,0.234117,0.493358,0.038292,0.84709,0.163337,5
0.885375,0.104167,0,0,0.015209,0.000274,0.008696,0.000236,0.055255,0.036467,0.090575,0.035853,0.686567,0.314117,0.434535,0.090575,0.634921,0.157283,5
0.794466,0.758333,0,0,0.038023,0.000757,0.075776,0.001796,0.290732,0.276337,0.335788,0.25643,0.641792,0.41647,0.314991,0.335788,0.278387,0.176471,6
0.249012,0.770833,0,0,0.091255,0.002396,0.077019,0.001643,0.347794,0.323339,0.407216,0.307871,0.554104,0.498824,0.271347,0.407216,0.289997,0.164575,6
0.086957,0.308333,0,0,0.04943,0.001061,0.039752,0.000695,0.125227,0.137764,0.145066,0.091972,0.880597,0.25647,0.33017,0.145066,0.399751,0.278228,1
0.181818,0.683333,0,0,0.045627,0.000795,0.026087,0.000641,0.165505,0.136143,0.157585,0.20187,0.578359,0.132941,0.836812,0.190722,0.351487,0.952604,7
0.142292,0.279167,0,0,0.034221,0.000179,0.057143,0.002073,0.305449,0.299838,0.343888,0.269679,0.697761,0.388235,0.303605,0.343888,0.258916,0.194423,4
0.56917,0.6,0,0.5,0.169201,0.035916,0.22236,0.087566,0.078751,0.056726,0.116348,0.060015,0.656716,0.330588,0.43833,0.116348,0.747294,0.151704,5
0.667984,0.725,0,0,0.020913,0.000447,0.032298,0.000755,0.074877,0.059157,0.064801,0.100545,0.701493,0.101176,0.762808,0.094992,0.435185,0.907722,7
0.909091,0.079167,0,0.5,0.024715,0.000718,0.067081,0.002017,0.049058,0.034846,0.07732,0.032736,0.720149,0.278823,0.457305,0.07732,0.613718,0.167359,5
0.067194,0.008333,0,0,0.030418,0.000209,0.024845,0.000118,0.977796,0.979739,0.988217,0.963362,0.535448,0.412941,0.428842,0.988217,0.09906,0.126212,2
0.146245,0.795833,0,0,0.074145,0.001079,0.186335,0.001812,0.399691,0.366289,0.474227,0.352298,0.475747,0.58353,0.214422,0.474227,0.302514,0.159558,6
0.272727,0.3625,0.333333,0,0.041825,0.001733,0.039752,0.000951,0.032533,0.008914,0.061119,0.024941,0.660448,0.276471,0.521821,0.061119,0.89084,0.108913,3
0.256917,0.6,0,0,0.127376,0.021978,0.172671,0.051628,0.057578,0.04295,0.083947,0.043648,0.714552,0.271764,0.474383,0.083947,0.300624,0.150514,5
0.731225,0.145833,0,0,0.022814,0.000403,0.023603,0.000622,0.944752,0.944082,0.964656,0.922837,0.527986,0.450588,0.375711,0.964656,0.110653,0.136244,2
0.245059,0.4625,0,0,0,0,0,0,0.002324,0,0.006627,0,0.817164,0.152941,0.56167,0.006627,1,0.159448,3
0.126482,0.545833,0,0,0.064639,0.001389,0.019876,0.001016,0.026853,0.012156,0.047864,0.018706,0.723881,0.238823,0.518026,0.047864,0.81358,0.128189,3
0.743083,0.720833,0,0.5,0.057034,0.00085,0.062112,0.001448,0.352699,0.334684,0.413107,0.305533,0.597015,0.504705,0.218217,0.413107,0.300945,0.181259,6
0.549407,0.258333,0,0,0.058935,0.000835,0.017391,0.000724,0.322748,0.333064,0.338733,0.2954,0.802239,0.284705,0.364326,0.338733,0.176156,0.228751,4
0.873518,0.341667,0,0,0.058935,0.000063,0.003727,0.000024,0.017041,0.007293,0.036082,0.006235,0.761194,0.227058,0.499051,0.036082,0.878395,0.162694,5
0.051383,0.5625,0.333333,0,0.030418,0.000478,0.024845,0.000534,0.073845,0.058347,0.103829,0.056898,0.703358,0.292941,0.451613,0.103829,0.487864,0.157012,4
0.438735,0.1125,0,0,0.378329,0.011167,0.024845,0.00077,0.450556,0.424636,0.519882,0.401402,0.511195,0.570588,0.199241,0.519882,0.271659,0.168779,4
0.217391,0.4,0,0.5,0.155894,0.013519,0.151553,0.016724,0.055513,0.033225,0.086156,0.044427,0.662314,0.291764,0.495256,0.086156,0.730592,0.126316,3
0.98419,0.6875,0,0.5,0.055133,0.001072,0.077019,0.001223,0.37413,0.343598,0.448453,0.324239,0.503731,0.57647,0.197344,0.448453,0.318137,0.166523,6
0.067194,0.804167,0,0,0.087453,0.001215,0.062112,0.000828,0.403564,0.375203,0.477172,0.352298,0.509329,0.579999,0.185958,0.477172,0.302525,0.168826,6
0.438735,0.1,0,0,0.038023,0.00124,0.032298,0.000598,0.889239,0.856561,0.944774,0.860483,0.324628,0.608235,0.328273,0.944774,0.176083,0.123077,2
0.003953,0.1375,0,0,0.074145,0.002409,0.053416,0.001103,0.130648,0.126418,0.167157,0.095869,0.76306,0.337646,0.318786,0.167157,0.457681,0.21664,1
0.324111,0.3,0.333333,0,0.026616,0.000792,0.037267,0.002244,0.347536,0.335495,0.394698,0.308651,0.639925,0.44,0.278937,0.394698,0.260605,0.18226,4
0.517787,0.7125,0,0,0.030418,0.000661,0.047205,0.001278,0.303383,0.293355,0.348306,0.265003,0.667911,0.418823,0.28463,0.348306,0.280764,0.189171,6
0.565217,0.533333,0,0,0.188213,0.003977,0.031056,0.00043,0.450815,0.422205,0.522091,0.402181,0.492538,0.579999,0.203036,0.522091,0.27569,0.164305,4
0.909091,0.008333,0,0,0.043726,0.000579,0.02236,0.00076,0.827271,0.777151,0.899854,0.79735,0.223882,0.675294,0.322581,0.899854,0.215088,0.116219,2
0.363636,0.766667,0,0,0.062738,0.001217,0.090683,0.001531,0.429384,0.398704,0.5081,0.374901,0.485075,0.610588,0.161291,0.5081,0.305593,0.169065,6
0.106719,0.804167,0,0,0.068441,0.001779,0.07205,0.001503,0.389622,0.363047,0.458762,0.341387,0.52612,0.555294,0.208728,0.458762,0.29685,0.169023,6
0.581028,0.408333,0,0,0.034221,0.001221,0.027329,0.000473,0.344437,0.310373,0.416789,0.300077,0.488806,0.559999,0.239089,0.416789,0.325138,0.157588,4
0.209486,0.508333,0,0,0.053232,0.001016,0.01118,0.000248,0.037439,0.026742,0.059646,0.024162,0.748134,0.247059,0.480076,0.059646,0.630471,0.167238,5
0.197628,0.433333,0,0,0.022814,0.000493,0.031056,0.000494,0.018848,0.004052,0.037555,0.01325,0.725746,0.225882,0.537002,0.037555,0.917989,0.11513,3
0.332016,0.891667,0,0,0.051331,0.001014,0.036025,0.00093,0.112833,0.105348,0.084683,0.149649,0.746269,0.023529,0.842504,0.141384,0.401151,0.828518,7
0.241107,0.554167,0,0,0.009506,0.000063,0.016149,0.000238,0.033566,0.04376,0.038292,0.018706,0.893657,0.162353,0.468691,0.041237,0.574603,0.34836,1
0.924901,0.145833,0,0,0.039924,0.000629,0.029814,0.00043,0.799127,0.73582,0.880707,0.772405,0.141792,0.711765,0.347248,0.880707,0.240722,0.108979,2
0.656126,0.741667,0,0,0.129278,0.002256,0.084472,0.001114,0.407179,0.374392,0.480117,0.360872,0.477613,0.577647,0.222011,0.480117,0.295523,0.158285,6
0.873518,0.741667,0,0,0.028517,0.001014,0.02236,0.00086,0.120579,0.106159,0.09352,0.162899,0.695896,0.030588,0.882353,0.153903,0.41042,0.85696,7
0.822134,0.345833,0,0,0.034221,0.000766,0.013665,0.000354,0.063517,0.04295,0.100883,0.043648,0.671642,0.325882,0.43074,0.100883,0.619713,0.153583,5
0.699605,0.133333,0,0,0.039924,0.001109,0.024845,0.000534,0.873226,0.843601,0.929306,0.840996,0.350746,0.607059,0.303605,0.929306,0.174948,0.12986,2
0.15415,0.025,0,0,0.043726,0.000961,0.032298,0.0008,0.49161,0.45543,0.573638,0.438814,0.427239,0.641176,0.170778,0.573638,0.286238,0.158757,4
0.612648,0.158333,0,0,0.036122,0.000579,0.027329,0.000393,0.26517,0.26013,0.292341,0.240841,0.714552,0.324705,0.388994,0.292341,0.221187,0.183732,4
0.608696,0.0375,0,0,0.020913,0.00033,0.013665,0.000236,0.778729,0.717991,0.858618,0.751361,0.166045,0.698824,0.343453,0.858618,0.240108,0.110627,2
0.683794,0.275,0,0,0.034221,0.000314,0.028571,0.000975,0.947589,0.937605,0.976433,0.925173,0.462687,0.494117,0.371917,0.976433,0.127385,0.128768,2
0.41502,0.75,0,0,0.108365,0.003057,0.063354,0.002089,0.439196,0.401945,0.527246,0.381137,0.436567,0.657647,0.134725,0.527246,0.317523,0.164839,6
0.960474,0.404167,0,0,0.222434,0.005145,0.038509,0.000597,0.165247,0.145867,0.201767,0.144973,0.647388,0.345882,0.42315,0.201767,0.365332,0.149377,5
0.616601,0.720833,0,0,0.043726,0.000781,0.029814,0.000609,0.135554,0.111021,0.120766,0.17459,0.621268,0.092941,0.857684,0.164948,0.38821,0.91723,7
0.083004,0.429167,0.333333,0,0.032319,0.001172,0.026087,0.000294,0.212498,0.178282,0.27025,0.183943,0.529851,0.458823,0.360531,0.27025,0.400536,0.140518,5
0.84585,0.933333,0,0,0.047529,0.001072,0.023603,0.000354,0.064033,0.049433,0.053019,0.089634,0.712687,0.094117,0.762808,0.084683,0.482192,0.898984,7
0.909091,0.925,0,0,0.04943,0.000747,0.026087,0.000248,0.087788,0.06483,0.078792,0.119251,0.647388,0.109411,0.804553,0.112666,0.478222,0.92934,7
0.201581,0.770833,0,0,0.04943,0.001339,0.151553,0.003021,0.321199,0.294976,0.378497,0.285268,0.550373,0.482353,0.301708,0.378497,0.294045,0.157555,6
0.438735,0.775,0,0,0.144487,0.003019,0.110559,0.002253,0.350892,0.32577,0.412371,0.30943,0.548508,0.509412,0.259961,0.412371,0.296328,0.16334,6
0.142292,0.65,0,0,0.030418,0.000568,0.168944,0.003323,0.098116,0.085089,0.111193,0.096648,0.712687,0.217647,0.563567,0.117084,0.314507,0.004885,7
0.075099,0.5125,0,0,0.022814,0.00009,0.013665,0.000174,0.020656,0.008104,0.04271,0.009353,0.740672,0.242352,0.495256,0.04271,0.829233,0.152953,5
0.549407,0.983333,0,0,0.085551,0.003216,0.059627,0.002565,0.056545,0.04376,0.039028,0.087295,0.727612,0.061176,0.800759,0.082474,0.563467,0.866605,7
0.44664,0.708333,0,0,0.038023,0.000388,0.019876,0.000791,0.138911,0.115883,0.124448,0.176149,0.630597,0.095294,0.844403,0.166421,0.366581,0.91746,7
0.16996,0.091667,0,0,0.039924,0.000945,0.023602,0.000616,0.877618,0.836308,0.939618,0.850347,0.268657,0.636471,0.339658,0.939618,0.191215,0.116874,2
0.794466,0.5375,0,0,0.024715,0.000495,0.009938,0.000248,0.00723,0.005673,0.012518,0.003118,0.820896,0.158823,0.548387,0.012518,0.814815,0.202345,5
0.371542,0.15,0,0,0.024715,0.000332,0.03354,0.000345,0.74671,0.679903,0.853462,0.696802,0.134328,0.82,0.180266,0.853462,0.275957,0.129789,2
0.422925,0.425,0,0,0.015209,0.000209,0.009938,0.000085,0.038472,0.050243,0.044183,0.021044,0.902985,0.168235,0.449715,0.045655,0.566138,0.344971,1
