@relation german_credit-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RemoveUseless-M100.0

@attribute checking_status=<0 numeric
@attribute checking_status=0<=X<200 numeric
@attribute checking_status=>=200 numeric
@attribute 'checking_status=no checking' numeric
@attribute duration numeric
@attribute 'credit_history=no credits/all paid' numeric
@attribute 'credit_history=all paid' numeric
@attribute 'credit_history=existing paid' numeric
@attribute 'credit_history=delayed previously' numeric
@attribute 'credit_history=critical/other existing credit' numeric
@attribute 'purpose=new car' numeric
@attribute 'purpose=used car' numeric
@attribute purpose=furniture/equipment numeric
@attribute purpose=radio/tv numeric
@attribute 'purpose=domestic appliance' numeric
@attribute purpose=repairs numeric
@attribute purpose=education numeric
@attribute purpose=retraining numeric
@attribute purpose=business numeric
@attribute purpose=other numeric
@attribute credit_amount numeric
@attribute savings_status=<100 numeric
@attribute savings_status=100<=X<500 numeric
@attribute savings_status=500<=X<1000 numeric
@attribute savings_status=>=1000 numeric
@attribute 'savings_status=no known savings' numeric
@attribute employment=unemployed numeric
@attribute employment=<1 numeric
@attribute employment=1<=X<4 numeric
@attribute employment=4<=X<7 numeric
@attribute employment=>=7 numeric
@attribute installment_commitment numeric
@attribute 'personal_status=male div/sep' numeric
@attribute 'personal_status=female div/dep/mar' numeric
@attribute 'personal_status=male single' numeric
@attribute 'personal_status=male mar/wid' numeric
@attribute other_parties=none numeric
@attribute 'other_parties=co applicant' numeric
@attribute other_parties=guarantor numeric
@attribute residence_since numeric
@attribute 'property_magnitude=real estate' numeric
@attribute 'property_magnitude=life insurance' numeric
@attribute property_magnitude=car numeric
@attribute 'property_magnitude=no known property' numeric
@attribute age numeric
@attribute other_payment_plans=bank numeric
@attribute other_payment_plans=stores numeric
@attribute other_payment_plans=none numeric
@attribute housing=rent numeric
@attribute housing=own numeric
@attribute 'housing=for free' numeric
@attribute existing_credits numeric
@attribute 'job=unemp/unskilled non res' numeric
@attribute 'job=unskilled resident' numeric
@attribute job=skilled numeric
@attribute 'job=high qualif/self emp/mgmt' numeric
@attribute num_dependents numeric
@attribute own_telephone numeric
@attribute foreign_worker numeric
@attribute class {1,2}

@data
0,0,0,1,0.029412,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.006163,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.589286,0,0,1,0,1,0,0.333333,0,1,0,0,0,0,0,1
1,0,0,0,0.235294,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.107956,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.357143,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,1,0,0,0.205882,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.700231,1,0,0,0,0,1,0,0,0,0,0.666667,0,1,0,0,1,0,0,1,0,0,0,1,0.339286,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2
0,0,0,1,0.264706,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056839,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.107143,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0.117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.059426,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.125,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.382353,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.221305,0,1,0,0,0,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,0.333333,0,1,0,0,0.125,0,0,1,0,1,0,0.333333,0,1,0,0,0,0,0,1
0,0,0,1,0.205882,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.109387,1,0,0,0,0,0,0,1,0,0,0.333333,0,1,0,0,1,0,0,0,0,0,1,0,0.107143,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.205882,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.048201,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.333333,1,0,0,0,0.035714,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,0,0.205882,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.391989,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.375,0,1,0,0,1,0,0.333333,0,0,0,1,0,1,0,1
0,1,0,0,0.161765,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.114229,0,0,1,0,0,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,1,0,0,1,0,0.142857,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.073529,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.065973,1,0,0,0,0,0,0,0,1,0,0.666667,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.142857,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.205882,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.086387,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,0,1,1,0,0,0.333333,0,1,0,0,0.196429,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,0,0.117647,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.040332,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.470588,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.165016,1,0,0,0,0,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,1,0,0,0,1,0.357143,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1
1,0,0,0,0.029412,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.093925,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.214286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.073529,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.118631,1,0,0,0,0,1,0,0,0,0,0.333333,0,0,1,0,1,0,0,0.666667,0,0,1,0,0.214286,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0.514706,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.633322,0,1,0,0,0,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,0.666667,0,0,0,1,0.232143,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
1,0,0,0,0.117647,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.128095,1,0,0,0,0,1,0,0,0,0,0.666667,0,1,0,0,1,0,0,1,0,0,0,1,0.642857,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0.470588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.11544,1,0,0,0,0,0,0,1,0,0,0.666667,0,0,0,1,1,0,0,0.333333,0,1,0,0,0.482143,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
0,1,0,0,0.117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.053538,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.482143,0,0,1,1,0,0,0.333333,0,0,1,0,0,0,0,2
0,0,0,1,0.294118,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.06966,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.428571,0,0,1,0,1,0,0.333333,0,1,0,0,0,0,0,1
0,0,0,1,0.205882,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.067294,1,0,0,0,0,0,1,0,0,0,0.666667,0,0,0,1,1,0,0,1,1,0,0,0,0.357143,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,1,0,0,0.205882,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.090074,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0.160714,1,0,0,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.294118,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.462089,1,0,0,0,0,0,1,0,0,0,0.333333,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.142857,1,0,0,0,1,0,0.333333,0,0,1,0,0,1,0,2
0,0,0,1,0.147059,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.030373,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.142857,0,0,1,0,1,0,0.333333,0,1,0,0,0,0,0,1
0,1,0,0,0.205882,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.145758,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0.428571,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
0,1,0,0,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.098437,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.053571,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2
0,0,0,1,0.294118,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.107131,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.428571,0,0,1,0,1,0,0.333333,0,0,1,0,1,1,0,1
1,0,0,0,0.161765,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.044184,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.333333,1,0,0,0,0.142857,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,0,0,1,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.164246,0,0,1,0,0,0,0,0,0,1,0.666667,1,0,0,0,1,0,0,0.333333,0,0,1,0,0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,0,1,0,0.117647,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.037911,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.333333,1,0,0,0,0.160714,0,0,1,0,1,0,0.666667,0,0,1,0,0,1,0,2
0,1,0,0,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.094476,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0.017857,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,0,0,1,0.426471,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.385331,1,0,0,0,0,0,0,0,1,0,0.666667,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.285714,0,0,1,0,1,0,0.333333,0,0,0,1,0,1,0,1
0,0,0,1,0.117647,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.112358,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.410714,0,1,0,0,1,0,0.333333,0,0,0,1,0,1,0,2
0,0,0,1,0.088235,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.074117,0,0,1,0,0,0,0,1,0,0,0.666667,0,0,1,0,1,0,0,0.333333,0,0,0,1,0.375,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1
1,0,0,0,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.062232,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.333333,0,1,0,0,0.285714,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0.470588,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.307692,1,0,0,0,0,0,0,0,0,1,0.333333,0,0,1,0,1,0,0,0.333333,0,1,0,0,0.285714,0,0,1,0,1,0,0.333333,0,0,1,0,1,1,0,1
1,0,0,0,0.117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.12815,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.25,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2
1,0,0,0,0.205882,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.45235,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.071429,0,0,1,1,0,0,0.333333,0,0,1,0,0,1,0,1
0,0,0,1,0.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.13932,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.214286,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0.205882,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.043579,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.333333,0,1,0,0,0.25,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0.161765,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.161549,0,0,0,1,0,0,0,0,1,0,0.333333,0,1,0,0,1,0,0,0.666667,0,0,1,0,0.017857,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.117647,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.097832,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.196429,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.117647,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.038957,1,0,0,0,0,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,0.666667,1,0,0,0,0.5,0,0,1,0,1,0,0.333333,0,1,0,0,1,0,0,1
0,0,0,1,0.25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.073787,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.666667,1,0,0,0,0.267857,0,0,1,0,1,0,0.333333,0,0,0,1,0,0,0,1
0,1,0,0,0.117647,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.138219,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.333333,0,1,0,0,0.107143,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2
0,1,0,0,0.205882,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.139155,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.666667,0,0,1,0,0.035714,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
0,0,0,1,0.352941,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.137174,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.178571,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.205882,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.049466,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.666667,1,0,0,0,0.482143,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.073529,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.05849,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.017857,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.205882,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.051722,1,0,0,0,0,1,0,0,0,0,0.333333,0,1,0,0,1,0,0,1,0,0,0,1,0.642857,0,0,1,0,0,1,0.666667,1,0,0,0,1,0,0,2
0,0,0,1,0.014706,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.175966,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.982143,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0.294118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.609552,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,1,0,0,1,0,0.666667,0,0,1,0,0.178571,1,0,0,0,1,0,0.333333,0,0,0,1,0,1,0,2
1,0,0,0,0.029412,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.089248,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.303571,0,0,1,0,0,1,0.666667,0,0,0,1,0,1,0,1
0,0,0,1,0.294118,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.099483,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.333333,1,0,0,0,0.25,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
1,0,0,0,0.073529,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.103775,1,0,0,0,0,0,0,1,0,0,0.666667,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.107143,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.067899,0,0,0,0,1,0,0,1,0,0,0.333333,0,0,0,1,1,0,0,0,1,0,0,0,0.107143,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2
0,0,0,1,0.029412,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.02256,0,0,1,0,0,0,0,0,1,0,0.333333,0,0,0,1,1,0,0,1,1,0,0,0,0.071429,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0,0,0,1,0.294118,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.05706,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.321429,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
1,0,0,0,0.558824,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.172994,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.821429,0,0,1,0,1,0,0.333333,1,0,0,0,0,0,0,1
0,0,1,0,0.117647,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.019753,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.125,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2
0,0,0,1,0.117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.089909,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0.357143,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0.117647,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.075382,1,0,0,0,0,0,0,1,0,0,0.333333,0,1,0,0,0,1,0,0.666667,0,1,0,0,0.196429,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.235294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.130901,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,0.666667,0,0,1,0,0.178571,1,0,0,0,1,0,0.333333,0,0,1,0,0,1,0,1
0,0,0,1,0.117647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.025806,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0.392857,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
0,1,0,0,0.647059,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.266645,1,0,0,0,0,0,0,1,0,0,0.333333,0,1,0,0,1,0,0,0.666667,0,0,1,0,0.196429,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
0,0,0,1,0.073529,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.054694,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0.392857,0,0,1,1,0,0,0.333333,0,1,0,0,0,0,0,1
1,0,0,0,0.470588,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.087598,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.267857,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2
0,1,0,0,0.044118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.127985,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,1,0,0,0,1,0.333333,1,0,0,0,0.285714,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0.117647,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.064598,0,0,0,0,1,0,0,0,0,1,0.666667,0,1,0,0,1,0,0,1,1,0,0,0,0.642857,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,0,0.161765,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.06944,0,0,0,1,0,0,0,1,0,0,0.666667,0,0,0,1,1,0,0,0.666667,0,1,0,0,0.75,0,1,0,0,1,0,0.333333,0,0,1,0,0,0,0,2
0,0,0,1,0.470588,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.594476,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.196429,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,0,0,1,0.029412,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.014746,1,0,0,0,0,0,0,1,0,0,0.666667,0,1,0,0,1,0,0,0,1,0,0,0,0.178571,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.117647,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.138054,1,0,0,0,0,0,0,0,0,1,0.333333,0,0,1,0,1,0,0,1,0,1,0,0,0.267857,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.294118,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.133157,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0.285714,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.251293,1,0,0,0,0,0,0,0,1,0,0.333333,0,0,1,0,0,1,0,0.666667,0,1,0,0,0.214286,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2
0,0,0,1,0.294118,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.133652,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.178571,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0.102941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.201111,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.303571,0,0,1,1,0,0,0.333333,0,0,1,0,1,0,0,1
1,0,0,0,0.117647,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.172554,1,0,0,0,0,0,0,0,0,1,0.666667,0,0,1,0,1,0,0,1,0,0,0,1,0.285714,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2
1,0,0,0,0.029412,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.005117,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.142857,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.205882,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.239023,1,0,0,0,0,0,1,0,0,0,0.666667,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.232143,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
1,0,0,0,0.470588,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.18543,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.333333,0,1,0,0,0.321429,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0.161765,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.08094,1,0,0,0,0,0,1,0,0,0,0.333333,0,0,1,0,1,0,0,0.666667,1,0,0,0,0.303571,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.117647,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.15225,1,0,0,0,0,0,1,0,0,0,0.666667,0,1,0,0,1,0,0,0,1,0,0,0,0.267857,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0.117647,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.027732,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0.339286,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.205882,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.09354,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.267857,0,1,0,0,1,0,0.333333,0,0,1,0,0,1,0,1
1,0,0,0,0.294118,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.147133,1,0,0,0,0,0,0,1,0,0,0.666667,0,0,1,0,0,0,1,1,0,0,0,1,0.785714,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1
1,0,0,0,0.294118,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.077528,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.178571,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2
0,0,0,1,0.647059,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.384505,0,0,0,0,1,0,0,0,0,1,0.666667,0,0,1,0,1,0,0,0.666667,0,0,1,0,0.232143,1,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,1
0,0,0,1,0.426471,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.138329,1,0,0,0,0,0,0,1,0,0,0.333333,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.125,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
0,0,0,1,0.294118,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.2437,1,0,0,0,0,0,0,0,1,0,0.666667,0,0,1,0,1,0,0,0.666667,0,0,1,0,0.285714,0,0,1,0,1,0,0.333333,0,1,0,0,0,1,0,1
0,1,0,0,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.156377,0,1,0,0,0,0,1,0,0,0,0.666667,0,0,0,1,1,0,0,0.333333,0,0,1,0,0.053571,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2
1,0,0,0,0.029412,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.010895,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.071429,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
1,0,0,0,0.073529,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.02223,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.666667,0,0,1,0,0.160714,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
0,0,0,1,0.029412,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.054363,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.303571,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
0,1,0,0,0.205882,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.054749,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.333333,0,0,1,0,0.25,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
