@relation spambase

@attribute MDS0 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute MDS7 numeric
@attribute MDS8 numeric
@attribute MDS9 numeric
@attribute MDS10 numeric
@attribute MDS11 numeric
@attribute MDS12 numeric
@attribute MDS13 numeric
@attribute MDS14 numeric
@attribute MDS15 numeric
@attribute MDS16 numeric
@attribute MDS17 numeric
@attribute MDS18 numeric
@attribute MDS19 numeric
@attribute MDS20 numeric
@attribute MDS21 numeric
@attribute MDS22 numeric
@attribute MDS23 numeric
@attribute MDS24 numeric
@attribute MDS25 numeric
@attribute MDS26 numeric
@attribute MDS27 numeric
@attribute MDS28 numeric
@attribute MDS29 numeric
@attribute MDS30 numeric
@attribute MDS31 numeric
@attribute MDS32 numeric
@attribute MDS33 numeric
@attribute MDS34 numeric
@attribute MDS35 numeric
@attribute MDS36 numeric
@attribute MDS37 numeric
@attribute MDS38 numeric
@attribute MDS39 numeric
@attribute MDS40 numeric
@attribute MDS41 numeric
@attribute MDS42 numeric
@attribute MDS43 numeric
@attribute MDS44 numeric
@attribute MDS45 numeric
@attribute MDS46 numeric
@attribute MDS47 numeric
@attribute MDS48 numeric
@attribute MDS49 numeric
@attribute MDS50 numeric
@attribute MDS51 numeric
@attribute MDS52 numeric
@attribute MDS53 numeric
@attribute MDS54 numeric
@attribute MDS55 numeric
@attribute MDS56 numeric
@attribute class {1,2}

@data
0,0.075301,0.378049,0.020168,0.012222,0.204918,0.188198,0.098912,0.232941,0.058207,0.497462,0.136101,0.421978,0.108138,0.346041,0.052632,0.223127,0.169345,0.121127,0.058207,0.189911,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.13208,0.30238,0.045271,0.196185,0.053009,0.000257,0.0003,0.00423,1
0,0.075301,0.243902,0.020168,0.168889,0.204918,0.200957,0.150346,0.232941,0.073341,0.629442,0.175317,0.21978,0.108138,0.293255,0.066316,0.091205,0.155748,0.046197,0.062864,0.124629,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.119583,0.30238,0.057566,0.203414,0.060817,0.001039,0.003704,0.021338,1
0.03304,0.109187,0.012195,0.020168,0.161111,0.204918,0.15949,0.080119,0.374118,0.101863,0.497462,0.219146,0.285714,0.108138,0.381232,0.052632,0.162866,0.123609,0.172958,0.058207,0.050445,0.05919,0.224719,0.113043,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.056317,0.047506,0.513089,0.111111,0.295213,0.139876,0.30238,0.010071,0.209839,0.053009,0.003905,0.012915,0.048801,1
0.039648,0.075301,0.287805,0.020168,0.063333,0.278689,0.169059,0.104847,0.247059,0.065192,0.527919,0.177624,0.285714,0.114827,0.293255,0.052632,0.28013,0.131026,0.199437,0.072177,0.008902,0.05919,0.413483,0.092174,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.410156,0.051133,0.05191,0.047506,0.513089,0.111111,0.298168,0.117175,0.30238,0.032055,0.229719,0.053009,0.000665,0.001101,0.027841,1
0.10793,0.075301,0.485366,0.020168,0.111111,0.407787,0.15949,0.098912,0.232941,0.115832,1,0.170704,0.327473,0.108138,0.293255,0.208947,0.324104,0.123609,0.139718,0.058207,0.097923,0.05919,0.334831,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.150195,0.30238,0.037138,0.196185,0.053009,0.000425,0.000701,0.005871,1
0.101322,0.097892,0.356098,0.020168,0.116667,0.229508,0.167464,0.126607,0.334118,0.101281,0.624365,0.22722,0.342857,0.022297,0.293255,0.065789,0.232899,0.126082,0.12507,0.058207,0.0455,0.05919,0.011236,0.118261,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.049951,0.047506,0.513089,0.111111,0.295213,0.118665,0.30238,0.042062,0.347992,0.061136,0.00444,0.019223,0.191856,1
0.101322,0.10994,0.307317,0.020168,0.111111,0.272541,0.169059,0.131553,0.232941,0.006985,0.695431,0.199539,0.393407,0.108138,0.369501,0.066316,0.162866,0.155748,0.141408,0.058207,0.164194,0.05919,0.267416,0.109565,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.305851,0.120844,0.30238,0.040569,0.242369,0.057471,0.002621,0.003905,0.056629,1
0,0.069277,0.243902,0.020168,0.102222,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.106113,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.051831,0.058207,0.28091,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.001589,0.001101,0.00202,1
0.160793,0.10241,0.021951,0.020168,0.111111,0.354508,0.275917,0.008902,0.317647,0.079162,0.497462,0.156863,0.21978,0.108138,0.293255,0.004737,0.221498,0.168109,0.067042,0.069267,0.117705,0.05919,0.186517,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.123825,0.30238,0.047559,0.262851,0.053009,0.002046,0.002903,0.011237,1
0.013216,0.084337,0.431707,0.020168,0.132222,0.270492,0.220096,0.098912,0.247059,0.058207,0.497462,0.189158,0.274725,0.108138,0.328446,0.052632,0.162866,0.138443,0.037746,0.0617,0.16815,0.05919,0.267416,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.054296,0.048972,0.047506,0.513089,0.111111,0.307033,0.114653,0.30238,0.039489,0.210442,0.053009,0.000665,0.004205,0.047285,1
0,0.019578,0.243902,0.020168,0.111111,0.053279,0.15949,0.098912,0.232941,0.058207,0.497462,0.029988,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.025717,0.05919,0.224719,0.022609,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.012733,0.047506,0.513089,0.111111,0.295213,0.133914,0.30238,0.038028,0.315863,0.053009,0.002572,0.001602,0.004293,1
0.160793,0.10241,0.421951,0.020168,0.111111,0.354508,0.275917,0.009891,0.317647,0.079162,0.497462,0.156863,0.21978,0.108138,0.293255,0.005263,0.221498,0.168109,0.067606,0.069849,0.118694,0.05919,0.186517,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.123939,0.30238,0.047622,0.263052,0.053009,0.002051,0.002903,0.011048,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.004211,0.162866,0.123609,0.004507,0.058207,0.115727,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.015154,0.196185,0.053009,0.000908,0.002903,0.006629,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.00638,0.098912,0.232941,0.058207,0.497462,0.004614,0.21978,0.108138,0.293255,0.052632,0.006515,0.123609,0.149859,0.058207,0.107814,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.313239,0.139418,0.30238,0.051276,0.208434,0.056249,0.002104,0.005807,0.009154,1
0,0.075301,0.063415,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.176471,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.086197,0.058207,0.401583,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.002399,0.000701,0.003157,1
0,0.109187,0.353659,0.020168,0.161111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.167243,0.21978,0.108138,0.293255,0.076316,0.162866,0.236094,0.020282,0.058207,0.035608,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.015885,0.196185,0.053009,0.001613,0.006007,0.012563,1
0,0.106928,0.165854,0.020168,0.157778,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.163783,0.21978,0.108138,0.293255,0.074737,0.162866,0.227441,0.061972,0.058207,0.06726,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.06954,0.047506,0.513089,0.111111,0.295213,0.11878,0.30238,0.052991,0.196185,0.053009,0.002576,0.012014,0.017866,1
0,0.119729,0.243902,0.020168,0.111111,0.204918,0.253589,0.098912,0.232941,0.092549,0.497462,0.183391,0.21978,0.108138,0.293255,0.052632,0.162866,0.02225,0.04338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.140679,0.30238,0.031737,0.196185,0.053009,0.006887,0.006508,0.015657,1
0.050661,0.075301,0.358537,0.020168,0.136667,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.133779,0.293255,0.064737,0.200326,0.123609,0.343662,0.058207,0.088032,0.05919,0.224719,0.106957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.083741,0.047506,0.513089,0.111111,0.30792,0.116143,0.30238,0.037297,0.196185,0.053009,0.000267,0.001001,0.004104,1
0,0.075301,0.356098,0.020168,0.043333,0.204918,0.307815,0.1909,0.232941,0.058207,0.730964,0.222607,0.21978,0.108138,0.293255,0.020526,0.162866,0.18047,0.108732,0.058207,0.144411,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.19699,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.315603,0.111213,0.30238,0.031737,0.196185,0.056674,0.000401,0.000701,0.004672,1
0,0.100904,0.243902,0.020168,0.186667,0.204918,0.267943,0.098912,0.232941,0.077998,0.670051,0.11534,0.21978,0.108138,0.293255,0.070526,0.162866,0.044499,0.136338,0.058207,0.171118,0.05919,0.224719,0.086957,0.067574,0.085568,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.077461,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.033262,0.205823,0.053009,0.000373,0.001402,0.005997,1
0.026432,0.093373,0.273171,0.020168,0.035556,0.278689,0.15949,0.13452,0.232941,0.058207,0.680203,0.198385,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.174648,0.058207,0.198813,0.05919,0.251685,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.064648,0.265957,0.052133,0.149477,0.190153,0.134063,0.09802,0.297872,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.117978,0.30238,0.032341,0.2,0.053009,0.000648,0.003304,0.011301,1
0.145374,0.075301,0.404878,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.096624,0.497462,0.11534,0.21978,0.108138,0.293255,0.051579,0.052117,0.123609,0.018028,0.058207,0.031652,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.03825,0.196185,0.053009,0.001983,0.003304,0.007576,1
0,0.111446,0.360976,0.020168,0.051111,0.204918,0.236045,0.098912,0.232941,0.114668,0.741117,0.11534,0.21978,0.108138,0.293255,0.077895,0.162866,0.123609,0.110986,0.086147,0.093966,0.05919,0.224719,0.128696,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.078098,0.134063,0.09802,0.393617,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.119583,0.30238,0.05045,0.255221,0.053009,0.003495,0.004606,0.012184,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.07496,0.098912,0.232941,0.027357,0.497462,0.05421,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.27493,0.058207,0.046489,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.047622,0.196185,0.053009,0.000194,0.0002,0.00101,1
0.066079,0.075301,0.392683,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.111758,0.649746,0.221453,0.285714,0.141583,0.293255,0.060526,0.262215,0.123609,0.255211,0.058207,0.02275,0.05919,0.224719,0.113043,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.345745,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.063663,0.047506,0.513089,0.111111,0.295213,0.122678,0.30238,0.001652,0.266667,0.066288,0.002618,0.006508,0.019066,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.21573,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.162988,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.134258,0.30238,0.031737,0.216265,0.053009,0.003221,0.005807,0.008838,1
0,0.075301,0.243902,0.020168,0.028889,0.204918,0.244019,0.025717,0.058824,0.015134,0.121827,0.029988,0.21978,0.108138,0.293255,0.052632,0.661238,0.123609,0.086197,0.015134,0.275964,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.048798,0.196185,0.053009,0.064911,0.028634,0.018245,1
0,0.115211,0.373171,0.020168,0.17,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.176471,0.21978,0.108138,0.293255,0.080526,0.162866,0.007417,0.033803,0.058207,0.005935,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.121188,0.30238,0.059599,0.196185,0.053009,0.002179,0.006007,0.011742,1
0,0.108434,0.460976,0.020168,0.16,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.16609,0.21978,0.108138,0.293255,0.075789,0.162866,0.233622,0.069859,0.058207,0.03363,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.070519,0.047506,0.513089,0.111111,0.295213,0.119583,0.30238,0.057375,0.196185,0.053009,0.002586,0.012014,0.017677,1
0,0.10994,0.356098,0.020168,0.162222,0.29918,0.232855,0.098912,0.232941,0.058207,0.730964,0.168397,0.21978,0.108138,0.293255,0.101053,0.162866,0.23733,0.099155,0.058207,0.037587,0.05919,0.32809,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.388298,0.161501,0.075301,0.386719,0.051133,0.071499,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.041205,0.240964,0.053009,0.001049,0.001201,0.006881,1
0,0.075301,0.360976,0.020168,0.048889,0.204918,0.236045,0.098912,0.232941,0.058207,0.497462,0.226067,0.21978,0.108138,0.293255,0.077895,0.319218,0.123609,0.079437,0.058207,0.139466,0.05919,0.332584,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.072478,0.047506,0.513089,0.111111,0.295213,0.1205,0.30238,0.047177,0.24498,0.053009,0.003749,0.007709,0.014836,1
0,0.146084,0.473171,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.112922,0.497462,0.11534,0.21978,0.108138,0.293255,0.096316,0.162866,0.123609,0.109296,0.058207,0.191889,0.05919,0.197753,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.011596,0.196185,0.053009,0.02315,0.024429,0.020013,1
0,0.075301,0.187805,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.183391,0.21978,0.108138,0.293255,0.052632,0.162866,0.196539,0.176901,0.058207,0.017804,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.092021,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.130131,0.30238,0.036979,0.212651,0.053009,0.001203,0.001502,0.00625,1
0.165198,0.088855,0.334146,0.020168,0.131111,0.229508,0.15949,0.12364,0.409412,0.076251,0.624365,0.058824,0.287912,0.149387,0.293255,0.072105,0.234528,0.138443,0.110423,0.09837,0.025717,0.05919,0.323596,0.152174,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.190153,0.134063,0.09802,0.297872,0.161501,0.075301,0.410156,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.120958,0.320148,0.045621,0.243173,0.056408,0.002429,0.004405,0.067235,1
0,0.106175,0.292683,0.020168,0.074444,0.245902,0.191388,0.098912,0.232941,0.002328,0.598985,0.11534,0.263736,0.108138,0.293255,0.096316,0.19544,0.123609,0.061408,0.058207,0.160237,0.05919,0.364045,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.06905,0.07696,0.513089,0.133333,0.295213,0.111213,0.30238,0.035931,0.196185,0.053009,0.00059,0.001402,0.010985,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.526576,0.24,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.264056,0.053009,0.000605,0.0004,0.000568,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.256338,0.058207,0.01088,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.013661,0.196185,0.053009,0.002788,0.002803,0.007134,1
0,0.075301,0.3,0.020168,0.111111,0.204918,0.196172,0.098912,0.232941,0.113504,0.497462,0.16955,0.21978,0.133779,0.293255,0.064737,0.31759,0.123609,0.077746,0.058207,0.089021,0.05919,0.224719,0.127826,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.183857,0.208829,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.125315,0.30238,0.037996,0.196185,0.054284,0.003666,0.027934,0.032702,1
0,0.129518,0.419512,0.020168,0.111111,0.204918,0.15949,0.04451,0.232941,0.058207,0.862944,0.11534,0.21978,0.108138,0.293255,0.100526,0.162866,0.212608,0.025352,0.058207,0.098912,0.05919,0.386517,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.125315,0.30238,0.047463,0.196185,0.053009,0.000477,0.000701,0.003788,1
0,0.075301,0.068293,0.020168,0.031111,0.057377,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.014737,0.162866,0.123609,0.087887,0.058207,0.027695,0.05919,0.062921,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.131965,0.30238,0.054738,0.196185,0.053009,0.00188,0.000801,0.002652,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.143086,0.30238,0.058233,0.196185,0.053009,0.003749,0.002603,0.007386,1
0,0.10994,0.356098,0.020168,0.044444,0.204918,0.232855,0.085064,0.232941,0.11234,0.730964,0.11534,0.21978,0.108138,0.293255,0.045263,0.162866,0.123609,0.108732,0.084983,0.039565,0.05919,0.224719,0.126957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.067912,0.134063,0.09802,0.388298,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.119353,0.30238,0.049878,0.239157,0.053009,0.003296,0.006308,0.013384,1
0,0.075301,0.336585,0.020168,0.016667,0.360656,0.15949,0.098912,0.232941,0.058207,0.497462,0.15917,0.303297,0.108138,0.293255,0.072632,0.162866,0.170581,0.095211,0.058207,0.128586,0.05919,0.224719,0.12,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.125201,0.30238,0.033675,0.208434,0.053009,0.000704,0.001902,0.009912,1
0,0.134789,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.094211,0.094463,0.071693,0.166761,0.058207,0.057369,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.087659,0.047506,0.513089,0.111111,0.295213,0.14194,0.30238,0.040252,0.196185,0.053009,0.001648,0.002503,0.006692,1
0.013216,0.079819,0.358537,0.020168,0.155556,0.204918,0.15949,0.098912,0.390588,0.0617,0.497462,0.153403,0.248352,0.108138,0.293255,0.063158,0.162866,0.123609,0.007887,0.065774,0.020772,0.05919,0.224719,0.092174,0.050429,0.063857,0.030931,0.123609,0.079126,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.08509,0.386719,0.051133,0.05191,0.047506,0.513089,0.111111,0.301418,0.123481,0.30238,0.034787,0.213253,0.05354,0.002136,0.014317,0.053283,1
