@relation ringnorm-weka.filters.unsupervised.attribute.AddExpression-Ea21+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute class {1,2}

@data
0.536573,0.586152,0.381407,0.582584,0.417618,0.564505,0.686335,0.466399,0.385698,0.594746,0.631421,0.510747,0.579884,0.473621,0.518404,0.682354,0.461598,0.544897,0.677792,0.639118,2
0.523173,0.483659,0.522135,0.352797,0.15012,0.530923,0.697824,0.737006,0.329655,0.614832,0.399656,0.364157,0.648068,0.426787,0.59493,0.396007,0.505471,0.474084,0.612968,0.37036,1
0.550178,0.498357,0.501626,0.509836,0.616018,0.660299,0.534415,0.38739,0.429459,0.599703,0.565083,0.533121,0.660883,0.373486,0.411166,0.630864,0.554251,0.502099,0.605098,0.41681,2
0.473667,0.541771,0.526228,0.389846,0.592147,0.419226,0.629642,0.452259,0.42695,0.606854,0.493941,0.502421,0.534895,0.500465,0.523026,0.661122,0.578408,0.578757,0.625793,0.461105,2
0.533382,0.268887,0.373378,0.551262,0.539751,0.405923,0.781826,0.459125,0.560658,0.256758,0.580112,0.466449,0.487003,0.340716,0.667874,0.609283,0.399231,0.423687,0.56307,0.316175,1
0.722951,0.18952,0.288318,0.462014,0.631411,0.324345,0.521234,0.765294,0.567781,0.632278,0.543358,0.781374,0.31207,0.454242,0.472203,0.428618,0.575802,0.614135,0.621154,0.281525,1
0.449829,0.527997,0.403943,0.460047,0.664001,0.389852,0.637092,0.469375,0.398329,0.499042,0.47766,0.629393,0.511982,0.630261,0.455926,0.525588,0.491951,0.600679,0.669004,0.474765,2
0.505526,0.556207,0.521529,0.453841,0.551771,0.411665,0.616642,0.485705,0.485079,0.507192,0.512288,0.475493,0.536547,0.6156,0.511316,0.489719,0.578529,0.521348,0.720054,0.349613,2
0.513655,0.428511,0.384301,0.317744,0.737097,0.427875,0.560262,0.631123,0.492673,0.472886,0.519176,0.419698,0.479046,0.255751,0.278571,0.382796,0.426594,0.703942,0.512531,0.631828,1
0.573476,0.58847,0.588791,0.521377,0.656657,0.589577,0.435971,0.462305,0.448483,0.402193,0.591523,0.590312,0.517813,0.480388,0.578191,0.609297,0.518383,0.683187,0.56078,0.443912,2
0.51073,0.523424,0.578285,0.499768,0.298357,0.544737,0.414344,0.258643,0.420625,0.257771,0.61486,0.515484,0.632881,0.410579,0.261234,0.431285,0.949303,0.48107,0.625461,0.47618,1
0.635281,0.507004,0.268454,0.328436,0.258656,0.666297,0.407715,0.551186,0.452218,0.391905,0.333018,0.651175,0.75618,0.528796,0.255709,0.766919,0.477736,0.742121,0.448347,0.485023,1
0.256508,0.505575,0.438144,0.588261,0.522548,0.404886,0.555945,0.426298,0.555232,0.52772,0.488718,0.588577,0.724911,0.580122,0.292239,0.42608,0.403868,0.68276,0.512757,0.560248,1
0.564839,0.500448,0.480263,0.386297,0.520934,0.468047,0.634676,0.581573,0.443159,0.374631,0.506432,0.525691,0.652757,0.533208,0.466277,0.36304,0.476184,0.495132,0.590142,0.551927,2
0.511953,0.676997,0.49679,0.465992,0.533251,0.559479,0.69123,0.587555,0.530155,0.509302,0.555276,0.553839,0.685397,0.509472,0.559284,0.582661,0.500483,0.59627,0.579072,0.54585,2
0.262821,0.560402,0.44747,0.458022,0.718192,0.716294,0.395634,0.782969,0.502795,0.689532,0.645338,0.553409,0.717733,0.761503,0.522366,0.575717,0.47183,0.697032,0.516793,0.500815,1
0.354791,0.491787,0.652553,0.633302,0.72225,0.408546,0.571396,0.422166,0.473014,0.355068,0.749122,0.583565,0.704043,0.534185,0.678945,0.303358,0.526246,0.656071,0.387755,0.264771,1
0.62343,0.401119,0.492958,0.437392,0.425231,0.49016,0.687992,0.633215,0.292533,0.548159,0.702809,0.736421,0.683508,0.723616,0.520932,0.448032,0.496622,0.817655,0.428022,0.463977,1
0.563631,0.537419,0.525752,0.578723,0.517771,0.57211,0.663851,0.419915,0.437808,0.425727,0.502735,0.589205,0.476965,0.595428,0.462675,0.535677,0.4965,0.684036,0.642609,0.530587,2
0.600656,0.468099,0.459428,0.586497,0.586694,0.563658,0.486286,0.56775,0.512508,0.326031,0.420355,0.537456,0.697709,0.710808,0.457394,0.565272,0.513982,0.539697,0.714519,0.415862,2
0.40081,0.628932,0.387742,0.505785,0.61865,0.564184,0.387111,0.7131,0.727943,0.519025,0.380377,0.699103,0.529065,0.441536,0.526866,0.54846,0.572043,0.536941,0.635349,0.419402,1
0.444877,0.564847,0.678595,0.508892,0.497506,0.625102,0.494524,0.536532,0.496503,0.522004,0.448241,0.470284,0.48881,0.554215,0.53988,0.623086,0.419783,0.542989,0.588297,0.433981,2
0.25031,0.76605,0.551246,0.607991,0.341664,0.951953,0.590287,0.663028,0.508541,0.761005,0.645791,0.578673,0.594663,0.446444,0.505525,0.187894,0.810712,0.899634,0.6036,0.518503,1
0.687453,0.534653,0.448669,0.475596,0.45417,0.282494,0.678529,0.436699,0.166576,0.340767,0.558308,0.698933,0.48341,0.599697,0.473413,0,0.642442,0.57304,0.541637,0.527863,1
0.502739,0.441212,0.579687,0.461012,0.614811,0.680271,0.649459,0.53975,0.565572,0.484954,0.54088,0.546507,0.494033,0.601055,0.572727,0.634785,0.404657,0.566679,0.537872,0.426288,2
0.610395,0.672943,0.565447,0.62473,0.337446,0.62218,0.415207,0.56096,0.352155,0.553979,0.336003,0.307481,0.584329,0.496657,0.429074,0.626151,0.605083,0.327136,0.606446,0.327528,1
0.527731,0.636058,0.604666,0.617267,0.545597,0.469537,0.461136,0.689133,0.533911,0.504337,0.5511,0.560176,0.494107,0.629087,0.599742,0.541765,0.569275,0.481638,0.588681,0.439194,2
0.685615,0.574404,0.441109,0.559661,0.438581,0.40715,0.462487,0.441609,0.603853,0.591491,0.419249,0.724515,0.702576,0.481569,0.626424,0.34051,0.525281,0.457751,0.284645,0.455272,1
0.560509,0.351341,0.530157,0.649874,0.579626,0.55457,0.49263,0.718508,0.510702,0.433526,0.490803,0.372497,0.43062,0.335103,0.497988,0.415792,0.562586,0.66166,0.665585,0.290027,1
0.65962,0.618358,0.408309,0.344195,0.558271,0.351704,0.627901,0.504438,0.627416,0.542608,0.634879,0.409681,0.701842,0.417448,0.605247,0.64476,0.410489,0.55129,0.266684,0.447536,1
0.612461,0.653608,0.491877,0.498381,0.721072,0.596992,0.560373,0.488681,0.416024,0.616267,0.4959,0.609951,0.564305,0.492354,0.481066,0.591744,0.520975,0.607219,0.620461,0.389546,2
0.63348,0.504139,0.481853,0.433022,0.487763,0.572738,0.472792,0.466452,0.571169,0.610654,0.644838,0.638613,0.611754,0.52733,0.612403,0.61473,0.599426,0.63302,0.612734,0.494926,2
0.473948,0.595282,0.604744,0.565577,0.583313,0.544635,0.606051,0.676481,0.520094,0.524755,0.502608,0.565421,0.6338,0.486055,0.467595,0.438179,0.498255,0.524774,0.568507,0.467566,2
0.676491,0.464003,0.554446,0.588479,0.541496,0.527358,0.513205,0.834815,0.199014,0.386947,0.744259,0.556052,0.439362,0.259402,0.948226,0.605369,0.54632,0.646756,0.514971,0.387163,1
0.202726,0.484882,0.52422,0.338961,0.635054,0.739101,0.602061,0.485229,0.5571,0.458847,0.404972,0.513341,0.427872,0.589754,0.520382,0.661963,0.497202,0.744188,0.673974,0.390717,1
0.552092,0.471754,0.510346,0.531583,0.63328,0.522705,0.629349,0.53277,0.505603,0.622073,0.62867,0.570426,0.53817,0.596066,0.586829,0.578761,0.492774,0.574546,0.605595,0.452847,2
0.702114,0.489824,0.351448,0.437733,0.494343,0.416392,0.908164,0.701385,0.584699,0.440787,0.633873,0.315997,0.468979,0.413056,0.853242,0.762277,0.479295,0.543123,0.61961,0.302356,1
0.592217,0.548121,0.546587,0.48975,0.410245,0.554234,0.439341,0.64453,0.574958,0.515446,0.615113,0.492975,0.549534,0.539208,0.492599,0.490318,0.477925,0.608641,0.641374,0.523625,2
0.696819,0.729619,0.460028,0.431396,0.563862,0.428818,0.701403,0.632158,0.414081,0.501951,0.396059,0.252476,0.431687,0.430351,0.557122,0.49317,0.685438,0.458044,0.650026,0.494362,1
0.539224,0.584701,0.632077,0.543691,0.452403,0.525948,0.600362,0.590002,0.63154,0.516708,0.550906,0.509323,0.581277,0.435428,0.450652,0.466641,0.447234,0.549791,0.68036,0.534936,2
0.622223,0.704844,0.57416,0.492291,0.564786,0.626045,0.617025,0.448233,0.489912,0.519059,0.613408,0.629971,0.612909,0.413294,0.532357,0.565115,0.506578,0.572523,0.60494,0.546331,2
0.418753,0.812415,0.462433,0.439889,0.575787,0.416428,0.609936,0.279785,0.213915,0.459916,0.644658,0.651577,0.348762,0.375882,0.483193,0.439391,0.706591,0.247218,0.452308,0.434706,1
0.582212,0.488985,0.458705,0.562528,0.712034,0.593807,0.512175,0.565832,0.544599,0.593835,0.646144,0.596966,0.616132,0.532251,0.410521,0.566633,0.62089,0.583197,0.659357,0.518649,2
0.329783,0.63492,0.312301,0.734368,0.830001,0.142153,0.273502,0.460175,0.385916,0.421045,0.575315,0.451596,0.461986,0.297127,0.737508,0.600998,0.752779,0.456979,0.697078,0.339445,1
0.514072,0.737541,0.51799,0.313671,0.523493,0.573966,0.604874,0.567811,0.287667,0.545552,0.544564,0.518614,0.346443,0.572941,0.389833,0.438614,0.604131,0.662783,0.385541,0.496941,1
0.449032,0.474336,0.469686,0.681901,0.678783,0.581337,0.482227,0.495577,0.412997,0.348973,0.457974,0.563771,0.738586,0.420075,0.472733,0.628255,0.49218,0.635744,0.543256,0.547021,2
0.659741,0.518937,0.544547,0.477418,0.579823,0.487881,0.673091,0.509559,0.518949,0.510295,0.547462,0.601097,0.495203,0.56519,0.478014,0.664937,0.55234,0.690754,0.598599,0.617911,2
0.237008,0.095937,0.612558,0.550899,0.174616,0.570927,0.697984,0.24865,0.254996,0.662812,0.707799,0.261809,0.501574,0.437294,0.468764,0.485997,0.510945,0.623303,0.469666,0.560478,1
0.470917,0.598952,0.567832,0.434053,0.438668,0.562014,0.556606,0.555952,0.606572,0.549462,0.624759,0.544724,0.507878,0.507042,0.481106,0.451511,0.520239,0.526835,0.677062,0.466074,2
0.391808,0.250661,0.66648,0.469208,0.556969,0.363443,0.721011,0.256226,0.301483,0.503482,0.79333,0.399453,0.645727,0.435672,0.48409,0.646136,0.439276,0.55485,0.506077,0.586048,1
0.495833,0.591101,0.600378,0.611758,0.53067,0.495617,0.444612,0.528238,0.567856,0.505068,0.454909,0.435108,0.479884,0.542981,0.531643,0.726451,0.510101,0.685548,0.723262,0.658401,2
0.525968,0.505298,0.167598,0.580603,0.759674,0.246369,0.735613,0.128974,0.176691,0.499862,0.357527,0.750774,0.298602,0.633865,0.635816,0.597726,0.528777,0.452506,0.53931,0.495198,1
0.711913,0.461984,0.455225,0.170751,0.537243,0.405514,0.697427,0.378266,0.602571,0.422797,0.349293,0.468282,0.370675,0.35053,0.657224,0.573763,0.643407,0.278621,0.634551,0.705227,1
0.46585,0.594258,0.632513,0.534422,0.745772,0.396572,0.600689,0.643609,0.886448,0.684857,0.466641,0.56664,0.456763,0.346831,0.614979,0.410573,0.587047,0.400999,0.54651,0.55176,1
0.578437,0.648076,0.694744,0.435918,0.499026,0.519213,0.52585,0.55114,0.555546,0.532582,0.555583,0.659119,0.634378,0.647243,0.490703,0.442792,0.598758,0.684029,0.520566,0.562332,2
0.444542,0.664254,0.565577,0.539488,0.475685,0.415858,0.502977,0.602684,0.516884,0.602951,0.512394,0.574105,0.538918,0.624309,0.51048,0.470776,0.481361,0.622142,0.578153,0.513632,2
0.449214,0.582625,0.558676,0.443366,0.442689,0.532077,0.596393,0.657862,0.489782,0.421956,0.548728,0.39067,0.577403,0.5403,0.577518,0.649808,0.52084,0.61305,0.624881,0.447404,2
0.521661,0.57348,0.597563,0.59814,0.500371,0.398881,0.514055,0.598281,0.102544,0.719197,0.400123,0.517739,0.264155,0.512268,0.493883,0.344282,0.45339,0.763826,0.601099,0.783769,1
0.787559,0.443608,0.451132,0.614734,0.43552,0.610265,0.50267,0.662892,0.380756,0.46728,0.531627,0.645916,0.714406,0.568767,0.708822,0.330622,0.484884,0.505736,0.786588,0.511206,1
0.553505,0.455697,0.509544,0.531264,0.51471,0.490467,0.553243,0.468068,0.515316,0.591436,0.53625,0.638768,0.549393,0.496073,0.503588,0.684914,0.591266,0.606574,0.649183,0.461781,2
0.551052,0.601604,0.575933,0.540396,0.595114,0.670636,0.456596,0.518192,0.499257,0.453868,0.566422,0.55909,0.656342,0.516952,0.45577,0.541002,0.542013,0.585354,0.665758,0.558757,2
0.439324,0.461813,0.589104,0.54441,0.537534,0.511886,0.629168,0.693899,0.443159,0.474038,0.461078,0.556087,0.584685,0.684717,0.426431,0.590068,0.520745,0.511899,0.555712,0.46013,2
0.608648,0.536857,0.506768,0.337887,0.581451,0.53966,0.549128,0.475674,0.779058,0.507289,0.447395,0.471658,0.554119,0.356816,0.601889,0.481263,0.706902,0.498456,0.729535,0.33056,1
0.519109,0.602095,0.418991,0.608085,0.525653,0.408078,0.66319,0.569412,0.479238,0.447214,0.589065,0.484361,0.511316,0.526583,0.530284,0.636026,0.551355,0.529623,0.694713,0.606739,2
0.476121,0.546251,0.420072,0.610255,0.55686,0.344544,0.508345,0.671367,0.577419,0.482933,0.548555,0.640114,0.6396,0.370594,0.607394,0.613903,0.492275,0.557441,0.564681,0.463126,2
0.297043,0.610579,0.783264,0.538864,0.436436,0.678095,0.352944,0.906769,0.534879,0.614619,0.538968,0.576298,0.250635,0.458098,0.327926,0.573143,0.654686,0.587714,0.686437,0.417876,1
0.440159,0.351178,0.471895,0.59528,0.581386,0.471049,0.550012,0.698129,0.550652,0.778913,0.575588,0.610839,0.238834,0.396285,0.369159,0.54985,0.380466,0.771284,0.637909,0.627835,1
0.552974,0.476867,0.477174,0.503281,0.551851,0.68651,0.534234,0.69331,0.512351,0.551676,0.586327,0.512481,0.544178,0.67514,0.558522,0.369806,0.578043,0.592289,0.513186,0.5361,2
0.691365,0.449354,0.645313,0.501931,0.632058,0.596597,0.578937,0.570635,0.467057,0.633775,0.456715,0.572766,0.510279,0.459734,0.609012,0.492229,0.555999,0.657367,0.582536,0.483316,2
0.631764,0.501052,0.508221,0.567152,0.616433,0.618732,0.528315,0.535376,0.40646,0.630382,0.623287,0.542447,0.598604,0.536479,0.472373,0.650863,0.548061,0.682492,0.617426,0.56222,2
0.85898,0.60858,0.571703,0.28849,0.264364,0.321708,0.533635,0.397285,0.680079,0.598655,0.448121,0.526149,0.530517,0.611161,0.54631,0.414295,0.701488,0.35547,0.575766,0.453572,1
0.373782,0.45569,0.541705,0.481816,0.537934,0.588905,0.589047,0.663225,0.533454,0.460074,0.613674,0.518226,0.563527,0.507707,0.504336,0.448253,0.545213,0.584754,0.629227,0.519221,2
0.404433,0.379885,0.588634,0.353247,0.543874,0.689191,0.548216,0.648994,0.268513,0.559585,0.471144,0.443553,0.671484,0.613578,0.284552,0.463717,0.574047,0.717085,0.456857,0.662848,1
0.469033,0.459523,0.467086,0.40652,0.442478,0.444962,0.681106,0.528624,0.373865,0.570087,0.752713,0.686315,0.402181,0.424493,0.228653,0.585584,0.632338,0.580486,0.698923,0.575796,1
0.593219,0.431811,0.400137,0.357,0.514833,0.678854,0.524959,0.631304,0.467302,0.483485,0.493874,0.479265,0.591782,0.466989,0.520423,0.524996,0.447909,0.634315,0.630055,0.45008,2
0.359387,0.385311,0.790655,0.414519,0.455697,0.521156,0.626766,0.547447,0.48996,0.508413,0.619303,0.451625,0.533184,0.650678,0.44247,0.511742,0.528501,0.813955,0.862572,0.325005,1
0.599593,0.487406,0.574512,0.513487,0.524969,0.638157,0.422428,0.649531,0.395261,0.604889,0.656063,0.643371,0.373275,0.70233,0.551047,0.683695,0.694617,0.363158,0.606386,0.547111,1
0.451068,0.574553,0.782502,0.486694,0.530095,0.481036,0.325495,0.570824,0.527763,0.48714,0.439867,0.635645,0.48058,0.49682,0.37817,0.687908,0.461476,0.34969,0.534716,0.360262,1
0.627684,0.531111,0.554609,0.515904,0.526263,0.550567,0.542708,0.52107,0.468809,0.592173,0.475688,0.575494,0.436391,0.459401,0.542653,0.444225,0.407823,0.599537,0.721907,0.616949,2
0.586474,0.562927,0.618156,0.501132,0.578027,0.341462,0.471894,0.557107,0.332225,0.518453,0.850575,0.479751,0.445621,0.420977,0.632214,0.182761,0.675698,0.661552,0.644431,0.495149,1
0.5137,0.619724,0.573026,0.558848,0.519443,0.644746,0.67135,0.424591,0.529971,0.640829,0.652832,0.529343,0.433806,0.499969,0.589622,0.656381,0.577814,0.646291,0.529272,0.524845,2
0.437538,0.354129,0.522982,0.349059,0.494198,0.470333,0.368485,0.48748,0.573125,0.498628,0.496153,0.515885,0.487358,0.609817,0.277905,0.80087,0.42872,0.501927,0.829061,0.433375,1
0.495302,0.703315,0.402672,0.385164,0.62374,0.469435,0.342422,0.781375,0.534218,0.713922,0.416571,0.477347,0.872027,0.558477,0.324534,0.803166,0.438183,0.308015,0.65587,0.48034,1
0.624448,0.502112,0.640562,0.495565,0.521239,0.535153,0.58308,0.633351,0.600008,0.634961,0.50853,0.450243,0.650838,0.568129,0.500279,0.496984,0.558773,0.52286,0.537164,0.554756,2
0.785758,0.717986,0.823572,0.332029,0.699455,0.498181,0.691174,0.481279,0.445927,0.426417,0.65152,0.097738,0.388513,0.396685,0.73986,0.477798,0.493402,0.60087,0.648407,0.390139,1
0.260565,0.5737,0.497774,0.265196,0.476165,0.799902,0.696431,0.730193,0.48874,0.529968,0.302487,0.63924,0.628229,0.498191,0.458074,0.639127,0.560352,0.601815,0.501099,0.36574,1
0.574555,0.529099,0.521757,0.440303,0.646761,0.45535,0.599889,0.594527,0.399419,0.516653,0.540627,0.555143,0.715362,0.484304,0.480536,0.547284,0.623867,0.56888,0.70802,0.65514,2
0.413139,0.459132,0.351338,0.507346,0.440086,0.702757,0.356286,0.50931,0.559152,0.348283,0.500796,0.467901,0.523509,0.549782,0.413497,0.629509,0.513226,0.494169,0.598712,0.412565,1
0.447915,0.430488,0.503288,0.319028,0.611314,0.50721,0.610793,0.613033,0.56305,0.402503,0.502049,0.613405,0.437176,0.373343,0.45488,0.535448,0.601876,0.72848,0.71912,0.42534,1
0.64195,0.612819,0.570732,0.423259,0.460729,0.11711,0.581896,0.593296,0.75805,0.604461,0.615619,0.420502,0.602516,0.491981,0.620559,0.386611,0.61057,0.634991,0.3484,0.708907,1
0.580632,0.604449,0.64354,0.418831,0.622388,0.536994,0.466915,0.494082,0.524191,0.505606,0.534605,0.442792,0.505419,0.493576,0.595467,0.538293,0.573912,0.621912,0.625318,0.554331,2
0.532342,0.541167,0.700042,0.479247,0.559572,0.850469,0.533447,0.515624,0.524859,0.345952,0.685169,0.340148,0.326545,0.413314,0.709481,0.478533,0.718471,0.543219,0.587845,0.550359,1
0.538442,0.173939,0.441135,0.244625,0.517087,0.284094,0.382014,0.628487,0.369537,0.471921,0.618317,0.336538,0.415864,0.359483,0.401971,0.452331,0.527002,0.667753,0.675698,0.402739,1
0.532987,0.460426,0.555515,0.580124,0.603854,0.645922,0.623542,0.590085,0.451823,0.659054,0.572557,0.546113,0.552578,0.480299,0.582962,0.563325,0.514373,0.580498,0.538504,0.404976,2
0.428073,0.459516,0.536518,0.51589,0.322606,0.411292,0.5812,0.651887,0.572477,0.620432,0.52777,0.668678,0.504093,0.555206,0.382228,0.307401,0.581803,0.630225,0.666827,0.482124,1
0.554303,0.673349,0.439864,0.519831,0.61039,0.610704,0.636006,0.733925,0.565743,0.465743,0.606499,0.443786,0.542689,0.604808,0.388936,0.563924,0.49434,0.663434,0.679795,0.385671,2
0.516245,0.642678,0.406093,0.677386,0.44314,0.718945,0.58418,0.470243,0.439758,0.572914,0.571525,0.796058,0.594826,0.533241,0.570599,0.59096,0.630117,0.794163,0.546253,0.342219,1
0.765248,0.528871,0.498752,0.681378,0.55345,0.498729,0.426599,0.496869,0.459007,0.544339,0.589918,0.489613,0.578521,0.579009,0.475703,0.524504,0.557072,0.557032,0.571444,0.416147,2
0.500437,0.503655,0.460927,0.578135,0.471555,0.55907,0.521979,0.557953,0.313391,0.553275,0.81235,0.730761,0.185719,0.719238,0.612342,0.18594,0.342439,0.475724,0.378281,0.459461,1
0.548515,0.407199,0.539724,0.4821,0.575089,0.459617,0.787703,0.678868,0.525888,0.683775,0.61023,0.620884,0.581521,0.48391,0.561696,0.559425,0.561324,0.591638,0.673688,0.402,2
0.692132,0.573629,0.560872,0.437312,0.508631,0.492549,0.543509,0.575001,0.556071,0.646111,0.610723,0.456644,0.510005,0.556726,0.448865,0.568544,0.631778,0.56176,0.589992,0.677552,2
0.533101,0.495193,0.50727,0.539575,0.502087,0.562547,0.700052,0.649364,0.479817,0.439567,0.547829,0.590319,0.675618,0.588423,0.439248,0.43321,0.448443,0.67481,0.649605,0.471252,2
0.540523,0.735493,0.611359,0.352623,0.47378,0.371939,0.703652,0.947504,0.490975,0.49025,0.397118,0.463164,0.41027,0.306785,0.541885,0.370704,0.687469,0.540157,0.842277,0.499617,1
0.533846,0.658828,0.52409,0.492828,0.531251,0.398443,0.562532,0.664433,0.485768,0.385092,0.534671,0.515392,0.493811,0.515574,0.584973,0.56093,0.636975,0.630557,0.629287,0.443787,2
0.612233,0.4118,0.463573,0.408908,0.641758,0.517861,0.562142,0.462879,0.459464,0.448042,0.516125,0.73602,0.709021,0.7085,0.492245,0.530315,0.424056,0.564637,0.376308,0.73856,1
0.633678,0.483175,0.514543,0.533841,0.716622,0.560875,0.516074,0.512897,0.536944,0.626383,0.472197,0.643646,0.691345,0.552898,0.70055,0.519906,0.524896,0.654917,0.524934,0.399756,2
0.571182,0.591919,0.389944,0.253328,0.479452,0.465979,0.506737,0.542016,0.513782,0.648042,0.566135,0.444759,0.653683,0.554873,0.424854,0.518202,0.524849,0.490819,0.555945,0.270876,1
0.428202,0.563581,0.486337,0.605704,0.589879,0.444144,0.557442,0.586467,0.517879,0.388395,0.614827,0.57825,0.632526,0.422043,0.473189,0.516327,0.538753,0.628426,0.779961,0.544421,2
0.180574,0.709751,0.446245,0.476663,0.628357,0.364239,0.699565,0.441548,0.481487,0.689002,0.43182,0.522378,0.450422,0.477754,0.759807,0.370811,0.425075,0.495094,0.79442,0.431891,1
0.639489,0.558027,0.392538,0.531337,0.520563,0.526825,0.581729,0.634937,0.489496,0.552655,0.642327,0.586054,0.484625,0.596466,0.470688,0.572223,0.521069,0.512058,0.596122,0.432169,2
0.474837,0.290939,0.466441,0.316198,0.487006,0.450383,0.713212,0.478333,0.468986,0.589684,0.671918,0.629808,0.386054,0.277776,0.555464,0.511636,0.113381,0.540801,0.51534,0.579999,1
0.553718,0.485123,0.572883,0.529369,0.539468,0.49409,0.645587,0.575387,0.521035,0.61979,0.744532,0.647558,0.584974,0.545683,0.534844,0.547875,0.508731,0.613509,0.632864,0.469921,2
0.584225,0.420583,0.561315,0.195497,0.64631,0.432675,0.19835,0.519937,0.606974,0.361426,0.690818,0.601203,0.434998,0.385649,0.569077,0.513853,0.60571,0.669495,0.608111,0.42382,1
0.62182,0.504956,0.332934,0.496632,0.483793,0.512441,0.555179,0.539991,0.53389,0.587753,0.610343,0.564709,0.679996,0.507388,0.479509,0.548089,0.666545,0.567847,0.457376,0.422908,2
0.541123,0.458769,0.516459,0.636961,0.432153,0.649633,0.599735,0.645996,0.575088,0.482975,0.505459,0.570708,0.668906,0.670226,0.571925,0.48604,0.559738,0.500019,0.68286,0.57289,2
0.492438,0.535997,0.503438,0.513414,0.501425,0.555578,0.814978,0.436797,0.574079,0.674617,0.683583,0.59765,0.628888,0.593365,0.433614,0.501376,0.488475,0.640261,0.612139,0.37296,1
0.64094,0.463733,0.543869,0.63246,0.443612,0.472247,0.691035,0.823968,0.437488,0.609033,0.474309,0.510881,0.57641,0.676375,0.287767,0.344888,0.594951,0.418908,0.710927,0.683002,1
0.46996,0.663073,0.560683,0.493126,0.582251,0.472057,0.580413,0.604981,0.478801,0.562502,0.620183,0.460175,0.391069,0.604944,0.601121,0.436589,0.596868,0.61795,0.62452,0.462785,2
0.510836,0.335142,0.297331,0.45604,0.730379,0.682565,0.438394,0.514129,0.685395,0.46326,0.56834,0.502964,0.406796,0.614032,0.50492,0.622936,0.374122,0.547545,0.552986,0.388243,1
0.564467,0.595439,0.49432,0.487282,0.491973,0.56894,0.510824,0.585818,0.562866,0.451731,0.411294,0.429025,0.547785,0.480693,0.426104,0.470398,0.508967,0.573889,0.519241,0.445278,2
0.525216,0.702554,0.564352,0.57979,0.768509,0.37706,0.630916,0.633397,0.648997,0.639091,0.405252,0.106197,0.352399,0.680244,0.659678,0.496756,0.527873,0.705333,0.679592,0.514872,1
