@relation sonar-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute attribute_1 numeric
@attribute attribute_2 numeric
@attribute attribute_3 numeric
@attribute attribute_4 numeric
@attribute attribute_5 numeric
@attribute attribute_6 numeric
@attribute attribute_7 numeric
@attribute attribute_8 numeric
@attribute attribute_9 numeric
@attribute attribute_10 numeric
@attribute attribute_11 numeric
@attribute attribute_12 numeric
@attribute attribute_13 numeric
@attribute attribute_14 numeric
@attribute attribute_15 numeric
@attribute attribute_16 numeric
@attribute attribute_17 numeric
@attribute attribute_18 numeric
@attribute attribute_19 numeric
@attribute attribute_20 numeric
@attribute attribute_21 numeric
@attribute attribute_22 numeric
@attribute attribute_23 numeric
@attribute attribute_24 numeric
@attribute attribute_25 numeric
@attribute attribute_26 numeric
@attribute attribute_27 numeric
@attribute attribute_28 numeric
@attribute attribute_29 numeric
@attribute attribute_30 numeric
@attribute attribute_31 numeric
@attribute attribute_32 numeric
@attribute attribute_33 numeric
@attribute attribute_34 numeric
@attribute attribute_35 numeric
@attribute attribute_36 numeric
@attribute attribute_37 numeric
@attribute attribute_38 numeric
@attribute attribute_39 numeric
@attribute attribute_40 numeric
@attribute attribute_41 numeric
@attribute attribute_42 numeric
@attribute attribute_43 numeric
@attribute attribute_44 numeric
@attribute attribute_45 numeric
@attribute attribute_46 numeric
@attribute attribute_47 numeric
@attribute attribute_48 numeric
@attribute attribute_49 numeric
@attribute attribute_50 numeric
@attribute attribute_51 numeric
@attribute attribute_52 numeric
@attribute attribute_53 numeric
@attribute attribute_54 numeric
@attribute attribute_55 numeric
@attribute attribute_56 numeric
@attribute attribute_57 numeric
@attribute attribute_58 numeric
@attribute attribute_59 numeric
@attribute attribute_60 numeric
@attribute Class {1,2}

@data
0.084808,0.048864,0.138305,0.13457,0.091555,0.06638,0.094968,0.086218,0.184066,0.180466,0.246278,0.315504,0.27753,0.120759,0.071321,0.139528,0.280075,0.388675,0.523038,0.564747,0.648293,0.727328,0.696514,0.694089,0.770287,0.904945,0.996218,1,0.886465,0.636199,0.242507,0.150753,0.23438,0.491892,0.711977,0.819456,0.785589,0.635645,0.4572,0.366558,0.364563,0.381563,0.455709,0.471399,0.404606,0.235052,0.125679,0.090746,0.1474,0.140606,0.023904,0.108417,0.246753,0.023392,0.06576,0.138462,0.022727,0.01373,0.088154,0.046189,2
0.087758,0.071153,0.053548,0.072515,0.095612,0.172534,0.207522,0.088423,0.043388,0.162591,0.300014,0.306125,0.336692,0.123646,0.063998,0.095461,0.207647,0.302026,0.412582,0.48277,0.631956,0.774358,0.785737,0.773179,0.855225,0.925212,0.942641,0.860539,0.717938,0.451369,0.095368,0.286115,0.445028,0.617276,0.803928,0.986895,0.923792,0.626807,0.411659,0.28159,0.264273,0.401221,0.560585,0.585158,0.56298,0.34627,0.196306,0.111411,0.144372,0.12,0.045817,0.122682,0.111688,0.108187,0.022676,0.010256,0.110795,0.048055,0.071625,0.080831,2
0.120944,0.055722,0.129106,0.136709,0.134162,0.189734,0.556548,0.751929,0.770176,0.836837,0.845739,0.625879,0.50511,0.267196,0.160899,0.02646,0.148793,0.417558,0.67915,0.79634,0.847175,0.868827,0.851754,0.918144,0.869775,0.788964,0.862801,0.836455,0.573153,0.334612,0.327302,0.475736,0.631944,0.708956,0.556715,0.514919,0.51487,0.364147,0.357474,0.394444,0.259988,0.187424,0.242467,0.292064,0.224197,0.166072,0.159906,0.254567,0.179202,0.265455,0.085657,0.164051,0.142857,0.517544,0.238095,0.312821,0.221591,0.347826,0.438017,0.182448,2
0.121681,0.187741,0.151445,0.152164,0.392594,0.210965,0.152327,0.224035,0.459055,0.401115,0.423082,0.41017,0.410105,0.238631,0.165613,0.116629,0.254274,0.430545,0.646644,0.752033,0.679595,0.426746,0.19805,0.271181,0.485041,0.798656,1,0.921573,0.849736,0.757324,0.576567,0.537632,0.666492,0.636778,0.494119,0.352621,0.378089,0.35666,0.314991,0.289107,0.380776,0.461294,0.446528,0.270033,0.146574,0.109435,0.126947,0.157532,0.121656,0.141818,0.121514,0.162625,0.283117,0.25731,0.047619,0.053846,0.065341,0.107551,0.198347,0.036952,2
0.231563,0.090013,0.121879,0.135283,0.276693,0.370868,0.546807,0.341786,0.363838,0.365937,0.392315,0.428634,0.306607,0.185006,0.177851,0.269286,0.422132,0.578909,0.642436,0.555223,0.424431,0.467232,0.538625,0.516545,0.704406,1,0.954197,0.597571,0.504058,0.360818,0,0.16266,0.17946,0.12973,0.156899,0.135887,0.141373,0.281377,0.345456,0.471024,0.405211,0.33663,0.160093,0.122778,0.170742,0.113138,0.111916,0.042228,0.054518,0.150303,0.103586,0.124108,0.379221,0.143275,0.020408,0.125641,0.036932,0.089245,0.143251,0.157044,2
0.129794,0.071582,0.09067,0.057775,0.100431,0.158022,0.146916,0.231092,0.347697,0.432003,0.637601,0.733148,0.605873,0.326596,0.284683,0.3793,0.421822,0.365403,0.378077,0.465539,0.712374,0.937123,1,0.982686,0.993033,0.907589,0.814791,0.686805,0.445617,0.284223,0.222343,0.39991,0.386118,0.32814,0.124987,0.185786,0.312377,0.310284,0.559983,0.586928,0.332484,0.047863,0.404888,0.436357,0.587148,0.49904,0.374683,0.257263,0.302877,0.323636,0.124502,0.045649,0.34026,0.371345,0.376417,0.328205,0.303977,0.272311,0.311295,0.143187,2
0.205752,0.05015,0.033509,0.013077,0.109054,0.240795,0.349838,0.234179,0.430772,0.48048,0.558911,0.704572,0.727364,0.425389,0.321497,0.284348,0.304321,0.296727,0.424364,0.608198,0.688449,0.827625,0.835647,0.847557,0.91168,0.998348,1,0.747221,0.4583,0.352722,0.366975,0.479667,0.395674,0.305564,0.054107,0.282762,0.406845,0.289799,0.262703,0.274183,0.020961,0.221978,0.447304,0.598557,0.620699,0.35395,0.238863,0.151243,0.056537,0.071515,0.040837,0.068474,0.257143,0.201754,0.018141,0.128205,0.034091,0.006865,0.220386,0.08545,2
0.457227,0.301329,0.14389,0.065383,0.029926,0.311207,0.265693,0.410805,0.486747,0.541542,0.621721,0.790739,0.766086,0.419717,0.303039,0.338897,0.375712,0.363636,0.503471,0.700128,0.757799,0.85298,0.860973,0.921729,1,0.962771,0.981301,0.728283,0.407265,0.245552,0.304959,0.369131,0.312192,0.280975,0.065562,0.367339,0.469932,0.322866,0.152435,0.111656,0.099595,0.313187,0.576878,0.608864,0.46389,0.195145,0.070627,0.121593,0.156991,0.104242,0.153386,0.057061,0.051948,0.225146,0.14966,0.233333,0.235795,0.187643,0.107438,0.103926,2
0.137168,0.068153,0.108081,0.06467,0.083693,0.091642,0.176136,0.18699,0.246409,0.351494,0.374592,0.420868,0.492155,0.281427,0.269536,0.187767,0.150451,0.193143,0.323375,0.517551,0.705839,0.828034,0.879623,0.950825,0.962807,1,0.965648,0.862495,0.786526,0.610632,0.530681,0.410245,0.219049,0.284261,0.344175,0.425,0.48349,0.42976,0.35779,0.319608,0.180776,0.137729,0.256563,0.202267,0.09383,0.177455,0.144332,0.015574,0.117617,0.184242,0.124502,0.065621,0.135065,0.371345,0.23356,0.079487,0.150568,0.23341,0.22314,0.069284,2
0.134218,0.166309,0.121222,0.00428,0.046665,0.141629,0.193182,0.115325,0.189842,0.226226,0.204877,0.327374,0.425651,0.311849,0.273648,0.192754,0.08424,0.156779,0.30465,0.349957,0.397344,0.531541,0.623609,0.7155,0.78002,0.777949,0.878874,0.956978,0.897524,0.662405,0.613188,0.570209,0.481046,0.451934,0.222768,0.133569,0.155368,0.141312,0.311512,0.425272,0.306775,0.24652,0.155955,0.032852,0.042366,0.094761,0.141434,0.232704,0.18627,0.069091,0.090637,0.179743,0.238961,0.093567,0.117914,0.174359,0.107955,0.09611,0.126722,0.110855,2
0.279499,0.177454,0.14159,0.117214,0.134415,0.353131,0.249729,0.164719,0.228491,0.349635,0.395435,0.464244,0.462934,0.379293,0.333133,0.212701,0.179981,0.194597,0.303808,0.419735,0.628373,0.663429,0.682844,0.75607,0.768955,0.643904,0.724026,0.777069,0.961343,1,0.828774,0.578971,0.517904,0.5062,0.29508,0.283972,0.206976,0.059998,0.201982,0.338889,0.358309,0.467155,0.418984,0.119299,0.166761,0.077619,0.138718,0.290207,0.29682,0.060606,0.11753,0.196862,0.090909,0.304094,0.058957,0.148718,0.278409,0.148741,0.143251,0.187067,2
0.217552,0.092156,0.137319,0.031621,0.227492,0.463585,0.290314,0.363175,0.404117,0.617618,0.699419,0.787661,0.747805,0.389296,0.222088,0.165072,0.201844,0.243636,0.496003,0.668022,0.810497,0.875268,0.745682,0.755763,0.708197,0.701289,0.86196,0.949465,0.832386,0.545116,0.422997,0.436419,0.395149,0.31203,0.108827,0.140827,0.187076,0.209733,0.50622,0.550218,0.130979,0.287057,0.441614,0.578974,0.657378,0.27441,0.140348,0.368973,0.395255,0.107879,0.248008,0.279601,0.14026,0.125731,0.165533,0.084615,0.034091,0.121281,0.181818,0.110855,2
0.300885,0.135019,0.227989,0.011888,0.254375,0.234077,0.251082,0.279603,0.353473,0.369369,0.44279,0.594373,0.503527,0.378158,0.294312,0.30633,0.256554,0.277922,0.201347,0.509846,0.662943,0.62376,0.557486,0.672677,0.588525,0.825091,0.99065,0.916324,0.797585,0.649835,0.561308,0.778252,0.583955,0.25045,0.012887,0.173286,0.293899,0.455132,0.567679,0.450654,0.542675,0.869719,0.796974,0.72958,0.817316,0.492732,0.457443,0.688529,0.641595,0.431515,0.365538,0.239658,0.077922,0.24269,0.260771,0.182051,0.150568,0.04119,0.115702,0.025404,2
0.058997,0.129447,0.172142,0.083928,0.138473,0.251814,0.265963,0.295259,0.372723,0.519377,0.558628,0.624707,0.751403,0.415592,0.331227,0.339304,0.318827,0.257247,0.375342,0.661066,0.752319,0.659544,0.544665,0.589694,0.639754,0.84734,0.980985,0.936188,0.841213,0.581762,0.536349,0.7286,0.577549,0.321357,0.029968,0.310181,0.354144,0.363731,0.563462,0.45719,0.311639,0.529548,0.556317,0.622391,0.722775,0.267691,0.278703,0.610063,0.532055,0.304242,0.355578,0.24679,0.036364,0.269006,0.287982,0.092308,0.110795,0.061785,0.082645,0.062356,2
0.059735,0.170596,0.21912,0.149786,0.207963,0.223058,0.249459,0.459757,0.365911,0.405977,0.529704,0.719812,0.678998,0.397443,0.355502,0.334317,0.281732,0.267013,0.405744,0.707192,0.804701,0.806053,0.646604,0.688352,0.769262,0.855491,1,0.993928,0.877537,0.625226,0.587902,0.674455,0.472015,0.269528,0.007876,0.330242,0.307894,0.389934,0.623023,0.529412,0.260915,0.566667,0.621492,0.633986,0.75263,0.303895,0.253712,0.565439,0.478041,0.162424,0.308765,0.326676,0.18961,0.391813,0.371882,0.020513,0.301136,0.075515,0.115702,0.027714,2
0.187316,0.161595,0.160972,0.154303,0.316003,0.537759,0.603355,0.544432,0.52125,0.829687,0.90543,0.797626,0.71844,0.315665,0.197713,0.274171,0.268159,0.316779,0.573848,0.735231,0.890282,0.810551,0.693653,0.73138,0.713217,0.807688,0.886228,0.981474,0.815239,0.451156,0.296567,0.266345,0.200042,0.286063,0.148512,0.310081,0.165974,0.312779,0.592663,0.436492,0.095078,0.43895,0.601966,0.615434,0.5,0.126166,0.222202,0.534591,0.547703,0.363636,0.344622,0.226819,0.503896,0.394737,0.170068,0.105128,0.113636,0.05492,0.14876,0.117783,2
0.239676,0.265324,0.120237,0.047313,0.094852,0.248589,0.339286,0.39581,0.380868,0.572573,0.70268,0.748095,0.772996,0.37558,0.292808,0.296458,0.276863,0.243532,0.520619,0.778682,0.86836,0.863715,0.693441,0.683537,0.722029,0.866946,1,0.981062,0.896916,0.578992,0.485232,0.557965,0.431482,0.285745,0.056357,0.218649,0.136781,0.371738,0.605735,0.553268,0.227099,0.52674,0.491013,0.556815,0.695479,0.260697,0.170228,0.408506,0.457345,0.174545,0.327689,0.189729,0.036364,0.166667,0.210884,0.097436,0.153409,0.10984,0.088154,0.120092,2
0.143068,0.079297,0.130092,0.06253,0.16003,0.396936,0.380141,0.297023,0.440249,0.543544,0.455834,0.503077,0.541097,0.313293,0.331026,0.289029,0.204642,0.104519,0.310961,0.403682,0.461425,0.353543,0.404366,0.473824,0.611373,0.697764,0.645341,0.762145,0.79515,0.848407,0.958147,0.741968,0.459309,0.338845,0.120998,0.10756,0.118303,0.149423,0.340923,0.589542,0.651766,0.613065,0.712789,0.647642,1,0.809654,0.736871,0.826894,0.799596,0.618182,0.053785,0.099857,0.509091,0.274854,0.07483,0.069231,0.167614,0.19222,0.190083,0.083141,2
0.260324,0.117017,0.028909,0.12078,0.175501,0.155066,0.253517,0.312679,0.309344,0.347633,0.375301,0.395516,0.355981,0.300505,0.277159,0.2414,0.168998,0.161455,0.245319,0.277076,0.315346,0.317452,0.387199,0.464604,0.468033,0.59522,0.824982,0.944216,1,0.832215,0.549537,0.49326,0.495957,0.398092,0.175616,0.14506,0.181391,0.140688,0.069365,0.231699,0.388767,0.536386,0.509375,0.261531,0.285755,0.299918,0.333213,0.442348,0.490156,0.271515,0.150398,0.138374,0.049351,0.023392,0.115646,0.225641,0.017045,0.189931,0.300275,0.106236,2
0.054572,0.114874,0.076544,0.042558,0.039817,0.199678,0.393669,0.257773,0.221235,0.286858,0.384801,0.418816,0.36836,0.234506,0.184472,0.131284,0.114807,0.213403,0.290869,0.323523,0.299642,0.294551,0.355092,0.516443,0.63207,0.747439,0.869104,1,0.980317,0.677107,0.489482,0.518535,0.512654,0.384738,0.166206,0.107762,0.133282,0.096496,0.127767,0.273856,0.317661,0.544078,0.489461,0.163489,0.207421,0.149753,0.268924,0.414795,0.361434,0.213333,0.198207,0.125535,0.254545,0.24269,0.043084,0.102564,0.051136,0.15103,0.162534,0.027714,2
0.105457,0.099871,0.04435,0.103661,0.233578,0.35555,0.386905,0.25667,0.24019,0.25883,0.293776,0.363863,0.412408,0.279777,0.220183,0.161103,0.21863,0.283117,0.323795,0.388164,0.395868,0.359472,0.426195,0.599836,0.715266,0.735103,0.864061,1,0.98123,0.70033,0.58485,0.425522,0.344324,0.32337,0.176025,0.13246,0.144216,0.092752,0.136517,0.267647,0.219803,0.332234,0.208587,0.171992,0.280921,0.169227,0.28142,0.316562,0.24735,0.117576,0.222112,0.161198,0.267532,0.137427,0.049887,0.192308,0.088068,0.098398,0.057851,0.034642,2
0.103982,0.087441,0.087714,0.127913,0.100178,0.18194,0.36039,0.159868,0.142603,0.207922,0.310081,0.373242,0.390384,0.276684,0.316782,0.176064,0.143094,0.192312,0.203345,0.266802,0.378373,0.366936,0.45915,0.620121,0.745799,0.778059,0.877088,0.991252,0.921165,0.678385,0.619619,0.52404,0.361651,0.351033,0.20047,0.11744,0.135688,0.12925,0.209256,0.257734,0.240533,0.324664,0.15311,0.14906,0.205999,0.258228,0.353857,0.44684,0.257951,0.187879,0.188247,0.202568,0.142857,0.210526,0.192744,0.087179,0.150568,0.121281,0.129477,0.04157,2
0.221239,0.105444,0.049934,0.100095,0.211768,0.256651,0.268128,0.254465,0.172664,0.20306,0.26074,0.337046,0.360155,0.260905,0.186077,0.134643,0.187649,0.212156,0.262466,0.28735,0.345067,0.382067,0.494755,0.683741,0.781557,0.81683,0.915853,1,0.897524,0.622457,0.59782,0.443833,0.264622,0.220668,0.168047,0.084879,0.161601,0.141416,0.219376,0.249455,0.249913,0.381929,0.217897,0.086962,0.16861,0.251371,0.340094,0.333633,0.156487,0.173333,0.13745,0.142653,0.148052,0.099415,0.14966,0.007692,0.144886,0.073227,0,0.113164,2
0.030236,0.111873,0.067674,0.119591,0.220391,0.28057,0.182089,0.207497,0.236636,0.249678,0.31079,0.362837,0.395854,0.243787,0.185475,0.126501,0.173972,0.232519,0.240269,0.287885,0.349705,0.386873,0.482251,0.678312,0.742828,0.762419,0.897153,1,0.887175,0.628316,0.610463,0.455965,0.259477,0.160784,0.129385,0.072681,0.15515,0.103879,0.214316,0.210131,0.18645,0.332357,0.178068,0.08825,0.094399,0.228332,0.327237,0.372866,0.260475,0.053333,0.184263,0.091298,0.12987,0.187135,0.14059,0.205128,0.096591,0.048055,0.090909,0.002309,2
0.138643,0.049293,0.119908,0.016643,0.119199,0.207471,0.267316,0.175744,0.157115,0.233662,0.270665,0.364156,0.276522,0.149943,0.201525,0.165276,0.100404,0.195844,0.196087,0.262307,0.357715,0.34884,0.449931,0.644606,0.77582,0.823218,0.913856,0.976225,0.892147,0.682753,0.655913,0.52404,0.359761,0.296449,0.137261,0.09123,0.202165,0.193408,0.249315,0.221678,0.240649,0.378266,0.273115,0.127673,0.084447,0.266045,0.350779,0.324049,0.169611,0.214545,0.208167,0.179743,0.231169,0.108187,0.088435,0.097436,0.071023,0.075515,0.033058,0.023095,2
0.278024,0.043721,0.082786,0.047313,0.08699,0.104542,0.275974,0.360529,0.300607,0.337194,0.339005,0.412222,0.385634,0.208415,0.113753,0.19998,0.177495,0.191896,0.288975,0.393193,0.480502,0.585318,0.690368,0.758324,0.885041,0.968168,0.987394,0.98065,0.945617,0.844679,0.651226,0.336217,0.351885,0.317117,0.113327,0.03629,0.096545,0.171259,0.135041,0.100871,0.08176,0.250794,0.312557,0.210126,0.109326,0.09915,0.165158,0.243187,0.250379,0.122424,0.088645,0.10699,0.194805,0.046784,0.165533,0.097436,0.193182,0.093822,0.057851,0.018476,2
0.084071,0.057865,0.096583,0.075369,0.17753,0.18409,0.170184,0.232194,0.252036,0.304876,0.303701,0.424678,0.435008,0.272662,0.22249,0.222369,0.185887,0.26639,0.463286,0.585509,0.739777,0.766691,0.72788,0.864051,0.929098,0.981936,1,0.958316,0.870333,0.665708,0.481635,0.323073,0.277014,0.186222,0.081416,0.023891,0.044282,0.054487,0.073266,0.137582,0.035321,0.17326,0.31941,0.359186,0.385129,0.313083,0.329229,0.354897,0.275618,0.265455,0.203187,0.165478,0.228571,0.181287,0.029478,0.058974,0.144886,0.032037,0.063361,0.053118,2
0.025811,0.004715,0.083771,0.0932,0.22597,0.195646,0.228896,0.256891,0.281653,0.310167,0.316461,0.475967,0.449834,0.241415,0.175644,0.192652,0.201948,0.329351,0.602146,0.707299,0.825675,0.822922,0.826852,0.93935,0.949795,0.978081,0.997269,1,0.902192,0.61745,0.367847,0.281285,0.164129,0.152729,0.158126,0.106855,0.042532,0.058022,0.026355,0.03366,0.024551,0.123565,0.246864,0.287168,0.313193,0.310614,0.319812,0.328541,0.281676,0.172121,0.27988,0.223966,0.132468,0,0.047619,0.148718,0.059659,0.1373,0.044077,0.050808,2
0.25885,0.177883,0.160644,0.045649,0.134162,0.040312,0.250271,0.206395,0.199023,0.247962,0.274068,0.353458,0.334533,0.208106,0.152874,0.173112,0.21117,0.308571,0.498527,0.64512,0.764545,0.788161,0.78171,0.910767,0.948566,0.981826,1,0.945554,0.821124,0.600724,0.403161,0.315098,0.229024,0.210281,0.139613,0.048488,0.065274,0.136945,0.088973,0.126906,0.003011,0.155433,0.301435,0.317959,0.278647,0.272216,0.284317,0.275831,0.277133,0.235152,0.165339,0.17689,0.057143,0.035088,0.120181,0.030769,0.0625,0.032037,0.071625,0.048499,2
0.164454,0.133733,0.133706,0.081075,0.182856,0.178447,0.229437,0.239912,0.224937,0.276705,0.335035,0.419695,0.316252,0.16964,0.140335,0.160085,0.148378,0.257351,0.477803,0.589683,0.748735,0.808302,0.766133,0.875832,0.878381,0.941624,1,0.973137,0.84233,0.589965,0.416349,0.310155,0.251181,0.191309,0.100542,0.019254,0.025038,0.091401,0.073898,0.10512,0,0.139316,0.26652,0.264623,0.266989,0.280719,0.310757,0.320156,0.240787,0.206061,0.185259,0.125535,0.171429,0.216374,0.072562,0.05641,0.071023,0.022883,0.093664,0.124711,2
0.074484,0.316331,0.115637,0.039705,0.002283,0.119054,0.291396,0.223594,0.241818,0.308594,0.40862,0.387749,0.355981,0.209756,0.186378,0.165785,0.201948,0.347013,0.602672,0.706764,0.782251,0.800123,0.795168,0.915275,0.931045,0.951757,1,0.981268,0.866477,0.614467,0.383106,0.318805,0.247611,0.23328,0.214585,0.118952,0.037393,0.033066,0.112587,0.14793,0.009033,0.050427,0.19087,0.224427,0.221069,0.226413,0.213872,0.215633,0.162039,0.067879,0.201195,0.189729,0.254545,0.263158,0.063492,0.05641,0.096591,0.093822,0.15427,0.066975,2
0.085546,0.163309,0.103154,0.004755,0.165864,0.332975,0.431006,0.407277,0.375389,0.44044,0.45073,0.513189,0.413272,0.170465,0.135821,0.199471,0.249611,0.436468,0.630444,0.69542,0.790261,0.787752,0.872099,1,0.986168,0.942064,0.944742,0.929498,0.830154,0.59657,0.358583,0.271624,0.164339,0.209645,0.204562,0.125706,0.018587,0.024436,0.110162,0.146296,0.056283,0.121978,0.211949,0.246844,0.296417,0.320214,0.355668,0.389338,0.319536,0.221818,0.136454,0.202568,0.184416,0.064327,0.070295,0.171795,0.105114,0.01373,0.038567,0.182448,2
0.235988,0.108015,0.125821,0.121731,0.11717,0.265789,0.453463,0.359206,0.265067,0.364221,0.411031,0.486079,0.422053,0.174487,0.175444,0.267861,0.261216,0.373403,0.537029,0.672089,0.78594,0.739495,0.809579,0.924291,0.878074,0.869369,0.926568,0.995368,0.855519,0.581229,0.37624,0.231409,0.12265,0.098357,0.074972,0,0.038377,0.057502,0.055134,0.110022,0.059409,0.117705,0.253976,0.290647,0.25789,0.275919,0.305686,0.310572,0.252903,0.164848,0.129482,0.159772,0.088312,0.125731,0.126984,0.107692,0.119318,0.043478,0.011019,0.057737,2
0.189528,0.159451,0.155388,0.187827,0.268831,0.269014,0.356061,0.503197,0.449874,0.555413,0.517794,0.450322,0.394703,0.153346,0.171331,0.191431,0.180189,0.239273,0.204082,0.126605,0.241358,0.608629,0.789658,0.827169,0.840164,0.834123,0.912596,1,0.786526,0.506871,0.652861,0.685352,0.47065,0.208055,0.078449,0.035685,0.148371,0.165956,0.159077,0.107952,0.155414,0.064591,0.082504,0.179206,0.090702,0.079676,0.116081,0.312668,0.36951,0.333333,0.145418,0.118402,0.103896,0.096491,0.0839,0.241026,0.144886,0.10984,0.176309,0.224018,2
0.126844,0.145735,0.050263,0.028293,0.082678,0.410642,0.539773,0.361411,0.333629,0.367653,0.399688,0.395223,0.300993,0.074353,0.17755,0.207409,0.246917,0.25839,0.162003,0.11601,0.381324,0.680912,0.800784,0.841512,0.889242,0.922899,0.998634,1,0.80763,0.595078,0.605886,0.577735,0.386748,0.133545,0.064028,0.053226,0.067571,0.106894,0.137571,0.117974,0.097394,0.119658,0.255658,0.172507,0.128234,0.148793,0.275444,0.408206,0.433115,0.351515,0.202191,0.154066,0.241558,0.552632,0.061224,0.248718,0.176136,0.256293,0.528926,0.34873,2
0.227139,0.04072,0.09297,0.120304,0.175755,0.230046,0.258929,0.212348,0.141419,0.291863,0.396427,0.467321,0.403915,0.116428,0.120774,0.13963,0.160812,0.213403,0.17105,0.186109,0.290894,0.58583,0.82007,0.902162,0.988525,0.990307,0.942011,1,0.907873,0.7243,0.785722,0.7541,0.506878,0.203392,0.072108,0.122681,0.088345,0.087657,0.14727,0.024837,0.139201,0.093773,0.148584,0.218243,0.135627,0.010971,0.143064,0.375861,0.326603,0.21697,0.050797,0.075606,0.228571,0.365497,0.129252,0.151282,0.088068,0.066362,0.168044,0.140878,2
0.373894,0.184741,0.054205,0.055635,0.072026,0.287288,0.331169,0.24763,0.175181,0.345488,0.344109,0.313306,0.243846,0.073219,0.065403,0.136475,0.142369,0.204052,0.154429,0.079088,0.279511,0.579593,0.748967,0.843561,0.940984,0.998458,0.968379,1,0.860998,0.678172,0.788556,0.775219,0.495642,0.166826,0.089496,0.137702,0.078176,0.10991,0.164242,0.022658,0.130863,0.033211,0.069443,0.168642,0.129372,0.103812,0.191778,0.300988,0.270066,0.284848,0.154382,0.216833,0.062338,0.119883,0.126984,0.217949,0.389205,0.308924,0.209366,0.057737,2
0.212389,0.148736,0.156045,0.130766,0.025361,0.336469,0.387446,0.235502,0.276914,0.320463,0.369914,0.377491,0.200662,0,0.0644,0.13047,0.178323,0.235844,0.245529,0.389234,0.545215,0.692261,0.70817,0.756377,0.922336,1,0.997794,0.824722,0.698864,0.69543,0.698747,0.511907,0.221254,0.080233,0.056561,0.028629,0.133501,0.149735,0.103099,0.079739,0.015287,0.160073,0.200698,0.199433,0.187518,0.13508,0.227816,0.285714,0.246845,0.292121,0.041833,0.11127,0.106494,0.339181,0.068027,0.079487,0.088068,0.173913,0.096419,0.096998,2
0.180678,0.153022,0.03975,0.05088,0.037281,0.063424,0.16829,0.296582,0.26181,0.320463,0.344676,0.323271,0.213186,0.006497,0.127495,0.157338,0.18941,0.290909,0.338733,0.416952,0.546796,0.733872,0.794638,0.880852,0.941803,1,0.934342,0.753294,0.708097,0.825077,0.778202,0.467648,0.130001,0.141706,0.145034,0.180343,0.251913,0.138297,0.061986,0.070915,0.056398,0.246642,0.323936,0.239887,0.204578,0.201591,0.179464,0.012279,0.077739,0.140606,0.180279,0.196862,0.322078,0.108187,0.07483,0.146154,0.105114,0.075515,0.165289,0.251732,2
